Overriding config with config/train_capote_char.py:
# train a miniature character-level small GPT

out_dir = 'out-capote-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'capote_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 87 (inside data/capote_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 155,072 parameters
iter 1086: loss 2.1008, time 12.48ms, mfu 0.01%
iter 1087: loss 2.1425, time 11.45ms, mfu 0.01%
iter 1088: loss 2.2255, time 11.91ms, mfu 0.01%
iter 1089: loss 2.1199, time 11.68ms, mfu 0.01%
iter 1090: loss 2.1864, time 11.71ms, mfu 0.01%
iter 1091: loss 2.3384, time 12.40ms, mfu 0.01%
iter 1092: loss 2.1023, time 11.96ms, mfu 0.01%
iter 1093: loss 2.3554, time 11.71ms, mfu 0.01%
iter 1094: loss 2.2957, time 11.68ms, mfu 0.01%
iter 1095: loss 2.3593, time 12.75ms, mfu 0.01%
iter 1096: loss 2.1981, time 12.38ms, mfu 0.01%
iter 1097: loss 2.1777, time 12.35ms, mfu 0.01%
iter 1098: loss 2.1218, time 12.29ms, mfu 0.01%
iter 1099: loss 2.1645, time 12.00ms, mfu 0.01%
iter 1100: loss 2.2235, time 12.55ms, mfu 0.01%
iter 1101: loss 2.1894, time 12.66ms, mfu 0.01%
iter 1102: loss 2.1912, time 12.13ms, mfu 0.01%
iter 1103: loss 2.1297, time 11.94ms, mfu 0.01%
iter 1104: loss 2.1906, time 12.45ms, mfu 0.01%
iter 1105: loss 2.3444, time 11.81ms, mfu 0.01%
iter 1106: loss 2.1077, time 12.07ms, mfu 0.01%
iter 1107: loss 2.2625, time 11.59ms, mfu 0.01%
iter 1108: loss 2.2734, time 12.12ms, mfu 0.01%
iter 1109: loss 2.3160, time 12.33ms, mfu 0.01%
iter 1110: loss 2.0838, time 12.45ms, mfu 0.01%
iter 1111: loss 2.3338, time 12.06ms, mfu 0.01%
iter 1112: loss 2.2090, time 13.39ms, mfu 0.01%
iter 1113: loss 2.1422, time 12.08ms, mfu 0.01%
iter 1114: loss 2.2815, time 12.13ms, mfu 0.01%
iter 1115: loss 2.1613, time 11.65ms, mfu 0.01%
iter 1116: loss 2.2210, time 12.19ms, mfu 0.01%
iter 1117: loss 2.2700, time 12.33ms, mfu 0.01%
iter 1118: loss 2.2056, time 12.20ms, mfu 0.01%
iter 1119: loss 2.3230, time 12.32ms, mfu 0.01%
iter 1120: loss 2.2395, time 12.26ms, mfu 0.01%
iter 1121: loss 2.0742, time 12.13ms, mfu 0.01%
iter 1122: loss 2.0745, time 14.40ms, mfu 0.01%
iter 1123: loss 2.1124, time 33.28ms, mfu 0.01%
iter 1124: loss 2.3447, time 31.46ms, mfu 0.01%
iter 1125: loss 2.3127, time 31.77ms, mfu 0.01%
iter 1126: loss 2.3334, time 32.49ms, mfu 0.01%
iter 1127: loss 2.1940, time 30.88ms, mfu 0.01%
iter 1128: loss 2.2776, time 11.49ms, mfu 0.01%
iter 1129: loss 2.3512, time 11.51ms, mfu 0.01%
iter 1130: loss 2.4316, time 11.08ms, mfu 0.01%
iter 1131: loss 2.1990, time 11.18ms, mfu 0.01%
iter 1132: loss 2.1724, time 31.40ms, mfu 0.01%
iter 1133: loss 2.2655, time 11.16ms, mfu 0.01%
iter 1134: loss 2.2603, time 11.19ms, mfu 0.01%
iter 1135: loss 2.1576, time 11.26ms, mfu 0.01%
iter 1136: loss 2.2445, time 11.46ms, mfu 0.01%
iter 1137: loss 2.1563, time 12.35ms, mfu 0.01%
iter 1138: loss 2.0695, time 11.61ms, mfu 0.01%
iter 1139: loss 2.2591, time 11.91ms, mfu 0.01%
iter 1140: loss 2.1147, time 11.46ms, mfu 0.01%
iter 1141: loss 2.2239, time 11.84ms, mfu 0.01%
iter 1142: loss 2.1570, time 11.42ms, mfu 0.01%
iter 1143: loss 2.1728, time 11.53ms, mfu 0.01%
iter 1144: loss 2.1693, time 31.27ms, mfu 0.01%
iter 1145: loss 2.2196, time 34.67ms, mfu 0.01%
iter 1146: loss 2.2676, time 33.56ms, mfu 0.01%
iter 1147: loss 2.1780, time 18.05ms, mfu 0.01%
iter 1148: loss 2.4039, time 12.58ms, mfu 0.01%
iter 1149: loss 2.1753, time 12.99ms, mfu 0.01%
iter 1150: loss 2.2395, time 33.37ms, mfu 0.01%
iter 1151: loss 2.2534, time 30.25ms, mfu 0.01%
iter 1152: loss 2.2787, time 12.16ms, mfu 0.01%
iter 1153: loss 2.2905, time 12.05ms, mfu 0.01%
iter 1154: loss 2.3390, time 11.43ms, mfu 0.01%
iter 1155: loss 2.3239, time 11.39ms, mfu 0.01%
iter 1156: loss 2.1694, time 12.56ms, mfu 0.01%
iter 1157: loss 2.2268, time 12.18ms, mfu 0.01%
iter 1158: loss 2.2836, time 12.91ms, mfu 0.01%
iter 1159: loss 2.1381, time 11.90ms, mfu 0.01%
iter 1160: loss 2.0761, time 11.66ms, mfu 0.01%
iter 1161: loss 2.1061, time 11.22ms, mfu 0.01%
iter 1162: loss 2.0679, time 11.76ms, mfu 0.01%
iter 1163: loss 2.0154, time 11.55ms, mfu 0.01%
iter 1164: loss 2.3502, time 11.61ms, mfu 0.01%
iter 1165: loss 2.1733, time 12.47ms, mfu 0.01%
iter 1166: loss 2.0317, time 33.16ms, mfu 0.01%
iter 1167: loss 2.0932, time 36.57ms, mfu 0.01%
iter 1168: loss 2.2078, time 35.81ms, mfu 0.01%
iter 1169: loss 2.2924, time 13.41ms, mfu 0.01%
iter 1170: loss 2.3216, time 12.27ms, mfu 0.01%
iter 1171: loss 2.1552, time 13.87ms, mfu 0.01%
iter 1172: loss 2.0330, time 33.29ms, mfu 0.01%
iter 1173: loss 2.2916, time 32.17ms, mfu 0.01%
iter 1174: loss 2.3689, time 31.08ms, mfu 0.01%
iter 1175: loss 2.2188, time 15.74ms, mfu 0.01%
iter 1176: loss 2.1815, time 31.44ms, mfu 0.01%
iter 1177: loss 2.2129, time 15.42ms, mfu 0.01%
iter 1178: loss 2.0477, time 20.74ms, mfu 0.01%
iter 1179: loss 2.2255, time 14.03ms, mfu 0.01%
iter 1180: loss 2.1822, time 15.55ms, mfu 0.01%
iter 1181: loss 2.3451, time 12.23ms, mfu 0.01%
iter 1182: loss 2.1646, time 12.30ms, mfu 0.01%
iter 1183: loss 2.1695, time 11.69ms, mfu 0.01%
iter 1184: loss 2.2509, time 11.50ms, mfu 0.01%
iter 1185: loss 2.2853, time 10.98ms, mfu 0.01%
iter 1186: loss 2.2183, time 11.45ms, mfu 0.01%
iter 1187: loss 2.3395, time 11.41ms, mfu 0.01%
iter 1188: loss 2.1227, time 11.74ms, mfu 0.01%
iter 1189: loss 2.2331, time 12.93ms, mfu 0.01%
iter 1190: loss 2.2330, time 12.06ms, mfu 0.01%
iter 1191: loss 2.2416, time 11.05ms, mfu 0.01%
iter 1192: loss 2.0506, time 12.52ms, mfu 0.01%
iter 1193: loss 2.4622, time 11.59ms, mfu 0.01%
iter 1194: loss 2.1724, time 33.71ms, mfu 0.01%
iter 1195: loss 2.2095, time 12.40ms, mfu 0.01%
iter 1196: loss 2.2920, time 12.53ms, mfu 0.01%
iter 1197: loss 2.1052, time 12.70ms, mfu 0.01%
iter 1198: loss 2.2244, time 12.01ms, mfu 0.01%
iter 1199: loss 2.0708, time 12.95ms, mfu 0.01%
step 1200: train loss 2.1768, val loss 2.2035
saving checkpoint to out-capote-char
iter 1200: loss 2.3132, time 132.83ms, mfu 0.01%
iter 1201: loss 2.2484, time 12.20ms, mfu 0.01%
iter 1202: loss 2.0568, time 12.09ms, mfu 0.01%
iter 1203: loss 2.0894, time 11.80ms, mfu 0.01%
iter 1204: loss 2.1626, time 11.54ms, mfu 0.01%
iter 1205: loss 2.3209, time 12.29ms, mfu 0.01%
iter 1206: loss 2.1808, time 13.75ms, mfu 0.01%
iter 1207: loss 2.3414, time 11.66ms, mfu 0.01%
iter 1208: loss 2.2245, time 12.10ms, mfu 0.01%
iter 1209: loss 2.2780, time 12.36ms, mfu 0.01%
iter 1210: loss 2.2157, time 13.88ms, mfu 0.01%
iter 1211: loss 2.1511, time 12.00ms, mfu 0.01%
iter 1212: loss 2.1717, time 49.47ms, mfu 0.01%
iter 1213: loss 2.0619, time 33.78ms, mfu 0.01%
iter 1214: loss 2.2722, time 31.52ms, mfu 0.01%
iter 1215: loss 2.0767, time 31.51ms, mfu 0.01%
iter 1216: loss 2.2488, time 11.23ms, mfu 0.01%
iter 1217: loss 2.2787, time 12.02ms, mfu 0.01%
iter 1218: loss 2.1260, time 11.86ms, mfu 0.01%
iter 1219: loss 2.0597, time 12.49ms, mfu 0.01%
iter 1220: loss 2.1207, time 13.86ms, mfu 0.01%
iter 1221: loss 2.2074, time 32.76ms, mfu 0.01%
iter 1222: loss 2.2926, time 16.70ms, mfu 0.01%
iter 1223: loss 2.1453, time 13.72ms, mfu 0.01%
iter 1224: loss 2.2211, time 14.01ms, mfu 0.01%
iter 1225: loss 2.3428, time 12.17ms, mfu 0.01%
iter 1226: loss 2.1425, time 11.12ms, mfu 0.01%
iter 1227: loss 2.2911, time 11.93ms, mfu 0.01%
iter 1228: loss 2.1522, time 11.72ms, mfu 0.01%
iter 1229: loss 2.0839, time 11.71ms, mfu 0.01%
iter 1230: loss 2.2254, time 11.69ms, mfu 0.01%
iter 1231: loss 2.0749, time 10.72ms, mfu 0.01%
iter 1232: loss 2.2577, time 10.75ms, mfu 0.01%
iter 1233: loss 2.2597, time 13.21ms, mfu 0.01%
iter 1234: loss 2.3875, time 12.75ms, mfu 0.01%
iter 1235: loss 2.0983, time 11.38ms, mfu 0.01%
iter 1236: loss 2.1379, time 12.15ms, mfu 0.01%
iter 1237: loss 2.1761, time 31.50ms, mfu 0.01%
iter 1238: loss 2.2154, time 32.14ms, mfu 0.01%
iter 1239: loss 2.1689, time 30.48ms, mfu 0.01%
iter 1240: loss 2.1346, time 11.89ms, mfu 0.01%
iter 1241: loss 2.3451, time 11.13ms, mfu 0.01%
iter 1242: loss 2.1991, time 11.55ms, mfu 0.01%
iter 1243: loss 2.1762, time 11.21ms, mfu 0.01%
iter 1244: loss 2.2338, time 11.63ms, mfu 0.01%
iter 1245: loss 2.1110, time 11.90ms, mfu 0.01%
iter 1246: loss 2.3799, time 11.63ms, mfu 0.01%
iter 1247: loss 2.1079, time 10.94ms, mfu 0.01%
iter 1248: loss 2.1426, time 11.38ms, mfu 0.01%
iter 1249: loss 2.2303, time 11.66ms, mfu 0.01%
iter 1250: loss 2.2677, time 10.90ms, mfu 0.01%
iter 1251: loss 2.2559, time 11.36ms, mfu 0.01%
iter 1252: loss 2.2330, time 11.83ms, mfu 0.01%
iter 1253: loss 2.1900, time 11.47ms, mfu 0.01%
iter 1254: loss 2.2339, time 11.49ms, mfu 0.01%
iter 1255: loss 1.9695, time 12.83ms, mfu 0.01%
iter 1256: loss 2.2726, time 11.64ms, mfu 0.01%
iter 1257: loss 2.3492, time 11.35ms, mfu 0.01%
iter 1258: loss 2.3618, time 13.62ms, mfu 0.01%
iter 1259: loss 2.1835, time 12.94ms, mfu 0.01%
iter 1260: loss 2.0954, time 48.45ms, mfu 0.01%
iter 1261: loss 2.1792, time 33.50ms, mfu 0.01%
iter 1262: loss 2.1927, time 15.67ms, mfu 0.01%
iter 1263: loss 2.0289, time 30.55ms, mfu 0.01%
iter 1264: loss 2.2749, time 11.76ms, mfu 0.01%
iter 1265: loss 2.2357, time 12.29ms, mfu 0.01%
iter 1266: loss 2.1237, time 13.01ms, mfu 0.01%
iter 1267: loss 2.2059, time 11.74ms, mfu 0.01%
iter 1268: loss 2.1721, time 11.42ms, mfu 0.01%
iter 1269: loss 2.2394, time 11.53ms, mfu 0.01%
iter 1270: loss 2.1031, time 11.60ms, mfu 0.01%
iter 1271: loss 2.3058, time 12.36ms, mfu 0.01%
iter 1272: loss 2.2905, time 13.72ms, mfu 0.01%
iter 1273: loss 1.9872, time 11.64ms, mfu 0.01%
iter 1274: loss 2.0945, time 12.00ms, mfu 0.01%
iter 1275: loss 2.1411, time 11.43ms, mfu 0.01%
iter 1276: loss 2.2534, time 13.15ms, mfu 0.01%
iter 1277: loss 2.0463, time 12.95ms, mfu 0.01%
iter 1278: loss 2.2157, time 12.23ms, mfu 0.01%
iter 1279: loss 2.1325, time 12.66ms, mfu 0.01%
iter 1280: loss 2.3110, time 13.06ms, mfu 0.01%
iter 1281: loss 2.3053, time 11.98ms, mfu 0.01%
iter 1282: loss 2.2621, time 11.05ms, mfu 0.01%
iter 1283: loss 2.1414, time 11.55ms, mfu 0.01%
iter 1284: loss 2.1363, time 12.95ms, mfu 0.01%
iter 1285: loss 2.0797, time 12.47ms, mfu 0.01%
iter 1286: loss 2.0615, time 11.83ms, mfu 0.01%
iter 1287: loss 2.1210, time 11.83ms, mfu 0.01%
iter 1288: loss 2.2334, time 12.32ms, mfu 0.01%
iter 1289: loss 2.2143, time 11.34ms, mfu 0.01%
iter 1290: loss 2.3220, time 11.03ms, mfu 0.01%
iter 1291: loss 2.2228, time 11.45ms, mfu 0.01%
iter 1292: loss 2.1282, time 11.89ms, mfu 0.01%
iter 1293: loss 2.2378, time 11.33ms, mfu 0.01%
iter 1294: loss 2.2336, time 12.16ms, mfu 0.01%
iter 1295: loss 2.2274, time 12.03ms, mfu 0.01%
iter 1296: loss 2.3181, time 11.24ms, mfu 0.01%
iter 1297: loss 2.1451, time 12.74ms, mfu 0.01%
iter 1298: loss 2.1751, time 11.73ms, mfu 0.01%
iter 1299: loss 2.3035, time 11.34ms, mfu 0.01%
iter 1300: loss 2.3500, time 11.66ms, mfu 0.01%
iter 1301: loss 2.1838, time 13.08ms, mfu 0.01%
iter 1302: loss 2.1933, time 11.45ms, mfu 0.01%
iter 1303: loss 2.2189, time 11.68ms, mfu 0.01%
iter 1304: loss 1.9340, time 12.29ms, mfu 0.01%
iter 1305: loss 2.2668, time 30.45ms, mfu 0.01%
iter 1306: loss 2.2368, time 31.75ms, mfu 0.01%
iter 1307: loss 2.3293, time 31.11ms, mfu 0.01%
iter 1308: loss 2.2498, time 12.98ms, mfu 0.01%
iter 1309: loss 2.1733, time 30.74ms, mfu 0.01%
iter 1310: loss 2.1095, time 13.95ms, mfu 0.01%
iter 1311: loss 2.1170, time 31.95ms, mfu 0.01%
iter 1312: loss 2.1413, time 11.19ms, mfu 0.01%
iter 1313: loss 2.1753, time 12.61ms, mfu 0.01%
iter 1314: loss 2.1416, time 11.72ms, mfu 0.01%
iter 1315: loss 2.0994, time 12.07ms, mfu 0.01%
iter 1316: loss 2.1395, time 11.73ms, mfu 0.01%
iter 1317: loss 1.9644, time 11.55ms, mfu 0.01%
iter 1318: loss 2.2712, time 11.78ms, mfu 0.01%
iter 1319: loss 2.2865, time 12.11ms, mfu 0.01%
step 1320: train loss 2.1792, val loss 2.1336
saving checkpoint to out-capote-char
iter 1320: loss 2.3681, time 122.86ms, mfu 0.01%
iter 1321: loss 2.0850, time 12.04ms, mfu 0.01%
iter 1322: loss 2.1632, time 11.36ms, mfu 0.01%
iter 1323: loss 2.1416, time 30.28ms, mfu 0.01%
iter 1324: loss 2.0910, time 13.64ms, mfu 0.01%
iter 1325: loss 2.1722, time 32.58ms, mfu 0.01%
iter 1326: loss 2.1121, time 15.83ms, mfu 0.01%
iter 1327: loss 2.1733, time 36.23ms, mfu 0.01%
iter 1328: loss 2.3004, time 18.94ms, mfu 0.01%
iter 1329: loss 2.3076, time 17.81ms, mfu 0.01%
iter 1330: loss 2.2072, time 40.42ms, mfu 0.01%
iter 1331: loss 2.1510, time 35.63ms, mfu 0.01%
iter 1332: loss 2.2757, time 19.01ms, mfu 0.01%
iter 1333: loss 2.3063, time 33.49ms, mfu 0.01%
iter 1334: loss 2.2184, time 14.34ms, mfu 0.01%
iter 1335: loss 2.2818, time 14.48ms, mfu 0.01%
iter 1336: loss 2.1973, time 14.57ms, mfu 0.01%
iter 1337: loss 2.2393, time 13.96ms, mfu 0.01%
iter 1338: loss 2.3191, time 15.35ms, mfu 0.01%
iter 1339: loss 2.2246, time 33.64ms, mfu 0.01%
iter 1340: loss 2.2180, time 13.52ms, mfu 0.01%
iter 1341: loss 2.1642, time 13.52ms, mfu 0.01%
iter 1342: loss 2.1626, time 12.66ms, mfu 0.01%
iter 1343: loss 2.1885, time 12.32ms, mfu 0.01%
iter 1344: loss 2.1530, time 12.26ms, mfu 0.01%
iter 1345: loss 2.1594, time 12.87ms, mfu 0.01%
iter 1346: loss 2.2093, time 13.31ms, mfu 0.01%
iter 1347: loss 2.0676, time 13.17ms, mfu 0.01%
iter 1348: loss 2.0787, time 14.03ms, mfu 0.01%
iter 1349: loss 2.3002, time 13.61ms, mfu 0.01%
iter 1350: loss 2.1618, time 32.09ms, mfu 0.01%
iter 1351: loss 2.1115, time 30.54ms, mfu 0.01%
iter 1352: loss 2.2128, time 30.32ms, mfu 0.01%
iter 1353: loss 2.0096, time 30.35ms, mfu 0.01%
iter 1354: loss 2.4040, time 30.59ms, mfu 0.01%
iter 1355: loss 2.1851, time 11.62ms, mfu 0.01%
iter 1356: loss 2.2357, time 13.40ms, mfu 0.01%
iter 1357: loss 2.1824, time 31.17ms, mfu 0.01%
iter 1358: loss 2.2259, time 11.49ms, mfu 0.01%
iter 1359: loss 2.1944, time 11.35ms, mfu 0.01%
iter 1360: loss 2.3259, time 11.29ms, mfu 0.01%
iter 1361: loss 2.3118, time 11.44ms, mfu 0.01%
iter 1362: loss 2.2401, time 12.17ms, mfu 0.01%
iter 1363: loss 2.2026, time 11.04ms, mfu 0.01%
iter 1364: loss 2.1819, time 11.12ms, mfu 0.01%
iter 1365: loss 2.2222, time 11.35ms, mfu 0.01%
iter 1366: loss 2.0593, time 13.99ms, mfu 0.01%
iter 1367: loss 2.2546, time 11.23ms, mfu 0.01%
iter 1368: loss 2.2622, time 12.02ms, mfu 0.01%
iter 1369: loss 1.9371, time 30.74ms, mfu 0.01%
iter 1370: loss 2.2244, time 10.96ms, mfu 0.01%
iter 1371: loss 2.0031, time 11.08ms, mfu 0.01%
iter 1372: loss 2.2141, time 11.19ms, mfu 0.01%
iter 1373: loss 2.2356, time 10.96ms, mfu 0.01%
iter 1374: loss 2.2317, time 12.48ms, mfu 0.01%
iter 1375: loss 2.1107, time 11.60ms, mfu 0.01%
iter 1376: loss 2.3305, time 10.69ms, mfu 0.01%
iter 1377: loss 2.1103, time 11.83ms, mfu 0.01%
iter 1378: loss 2.1512, time 12.31ms, mfu 0.01%
iter 1379: loss 2.1729, time 13.27ms, mfu 0.01%
iter 1380: loss 2.0734, time 14.37ms, mfu 0.01%
iter 1381: loss 2.1543, time 34.57ms, mfu 0.01%
iter 1382: loss 2.0880, time 31.76ms, mfu 0.01%
iter 1383: loss 2.0551, time 12.80ms, mfu 0.01%
iter 1384: loss 2.1144, time 12.20ms, mfu 0.01%
iter 1385: loss 2.2478, time 13.30ms, mfu 0.01%
iter 1386: loss 2.2715, time 34.37ms, mfu 0.01%
iter 1387: loss 2.3135, time 33.41ms, mfu 0.01%
iter 1388: loss 2.2802, time 33.20ms, mfu 0.01%
iter 1389: loss 2.0508, time 31.59ms, mfu 0.01%
iter 1390: loss 2.1631, time 15.69ms, mfu 0.01%
iter 1391: loss 2.4276, time 11.80ms, mfu 0.01%
iter 1392: loss 2.2258, time 11.46ms, mfu 0.01%
iter 1393: loss 2.2648, time 11.63ms, mfu 0.01%
iter 1394: loss 2.2264, time 11.31ms, mfu 0.01%
iter 1395: loss 2.2647, time 33.58ms, mfu 0.01%
iter 1396: loss 2.0311, time 34.11ms, mfu 0.01%
iter 1397: loss 2.2786, time 15.90ms, mfu 0.01%
iter 1398: loss 2.3025, time 32.87ms, mfu 0.01%
iter 1399: loss 2.1399, time 11.91ms, mfu 0.01%
iter 1400: loss 2.1164, time 12.26ms, mfu 0.01%
iter 1401: loss 2.2376, time 12.05ms, mfu 0.01%
iter 1402: loss 2.2956, time 11.49ms, mfu 0.01%
iter 1403: loss 2.2587, time 11.85ms, mfu 0.01%
iter 1404: loss 2.1104, time 12.66ms, mfu 0.01%
iter 1405: loss 2.2669, time 11.69ms, mfu 0.01%
iter 1406: loss 2.3992, time 14.56ms, mfu 0.01%
iter 1407: loss 2.1541, time 13.45ms, mfu 0.01%
iter 1408: loss 2.1415, time 14.10ms, mfu 0.01%
iter 1409: loss 2.1744, time 33.24ms, mfu 0.01%
iter 1410: loss 2.1462, time 33.31ms, mfu 0.01%
iter 1411: loss 2.0281, time 32.41ms, mfu 0.01%
iter 1412: loss 2.2139, time 13.70ms, mfu 0.01%
iter 1413: loss 2.0573, time 13.82ms, mfu 0.01%
iter 1414: loss 2.1992, time 13.80ms, mfu 0.01%
iter 1415: loss 2.1782, time 13.17ms, mfu 0.01%
iter 1416: loss 2.0429, time 14.23ms, mfu 0.01%
iter 1417: loss 2.2884, time 13.41ms, mfu 0.01%
iter 1418: loss 2.1403, time 13.46ms, mfu 0.01%
iter 1419: loss 2.2052, time 13.91ms, mfu 0.01%
iter 1420: loss 2.1098, time 13.23ms, mfu 0.01%
iter 1421: loss 2.0677, time 14.35ms, mfu 0.01%
iter 1422: loss 2.2863, time 13.77ms, mfu 0.01%
iter 1423: loss 2.1978, time 12.64ms, mfu 0.01%
iter 1424: loss 2.0629, time 12.87ms, mfu 0.01%
iter 1425: loss 2.2744, time 11.72ms, mfu 0.01%
iter 1426: loss 2.2513, time 12.25ms, mfu 0.01%
iter 1427: loss 2.2850, time 12.52ms, mfu 0.01%
iter 1428: loss 2.3378, time 11.75ms, mfu 0.01%
iter 1429: loss 2.0387, time 11.54ms, mfu 0.01%
iter 1430: loss 2.4152, time 12.58ms, mfu 0.01%
iter 1431: loss 2.2515, time 11.96ms, mfu 0.01%
iter 1432: loss 2.0313, time 12.62ms, mfu 0.01%
iter 1433: loss 2.2059, time 12.94ms, mfu 0.01%
iter 1434: loss 2.1374, time 14.08ms, mfu 0.01%
iter 1435: loss 1.9805, time 14.25ms, mfu 0.01%
iter 1436: loss 2.2468, time 16.43ms, mfu 0.01%
iter 1437: loss 2.0940, time 14.03ms, mfu 0.01%
iter 1438: loss 2.2080, time 11.74ms, mfu 0.01%
iter 1439: loss 2.2349, time 13.46ms, mfu 0.01%
step 1440: train loss 2.1592, val loss 2.1654
iter 1440: loss 2.1500, time 111.49ms, mfu 0.01%
iter 1441: loss 2.1929, time 12.50ms, mfu 0.01%
iter 1442: loss 2.1922, time 12.59ms, mfu 0.01%
iter 1443: loss 2.1594, time 13.03ms, mfu 0.01%
iter 1444: loss 2.1028, time 13.24ms, mfu 0.01%
iter 1445: loss 2.2765, time 12.40ms, mfu 0.01%
iter 1446: loss 2.0731, time 12.46ms, mfu 0.01%
iter 1447: loss 2.1900, time 13.26ms, mfu 0.01%
iter 1448: loss 2.0811, time 13.60ms, mfu 0.01%
iter 1449: loss 2.0901, time 13.39ms, mfu 0.01%
iter 1450: loss 2.2268, time 13.35ms, mfu 0.01%
iter 1451: loss 2.1661, time 11.34ms, mfu 0.01%
iter 1452: loss 2.0764, time 12.23ms, mfu 0.01%
iter 1453: loss 2.2937, time 11.73ms, mfu 0.01%
iter 1454: loss 2.1918, time 12.45ms, mfu 0.01%
iter 1455: loss 2.0191, time 12.45ms, mfu 0.01%
iter 1456: loss 2.3256, time 33.39ms, mfu 0.01%
iter 1457: loss 2.1972, time 13.73ms, mfu 0.01%
iter 1458: loss 2.0783, time 13.49ms, mfu 0.01%
iter 1459: loss 2.1471, time 13.13ms, mfu 0.01%
iter 1460: loss 2.1208, time 13.92ms, mfu 0.01%
iter 1461: loss 2.0587, time 13.24ms, mfu 0.01%
iter 1462: loss 2.1031, time 13.91ms, mfu 0.01%
iter 1463: loss 2.0638, time 13.38ms, mfu 0.01%
iter 1464: loss 2.1449, time 12.67ms, mfu 0.01%
iter 1465: loss 2.1036, time 13.96ms, mfu 0.01%
iter 1466: loss 2.1377, time 13.48ms, mfu 0.01%
iter 1467: loss 2.2502, time 13.82ms, mfu 0.01%
iter 1468: loss 2.1981, time 13.33ms, mfu 0.01%
iter 1469: loss 2.0139, time 14.04ms, mfu 0.01%
iter 1470: loss 2.2322, time 14.57ms, mfu 0.01%
iter 1471: loss 2.3027, time 12.55ms, mfu 0.01%
iter 1472: loss 2.0351, time 13.89ms, mfu 0.01%
iter 1473: loss 2.2497, time 30.51ms, mfu 0.01%
iter 1474: loss 2.2198, time 13.69ms, mfu 0.01%
iter 1475: loss 2.3544, time 31.95ms, mfu 0.01%
iter 1476: loss 2.0643, time 12.59ms, mfu 0.01%
iter 1477: loss 2.2481, time 30.30ms, mfu 0.01%
iter 1478: loss 2.0927, time 11.73ms, mfu 0.01%
iter 1479: loss 2.1824, time 11.48ms, mfu 0.01%
iter 1480: loss 2.1249, time 11.16ms, mfu 0.01%
iter 1481: loss 2.0412, time 12.23ms, mfu 0.01%
iter 1482: loss 2.2377, time 11.54ms, mfu 0.01%
iter 1483: loss 2.1326, time 11.59ms, mfu 0.01%
iter 1484: loss 2.2423, time 11.26ms, mfu 0.01%
iter 1485: loss 2.2757, time 12.51ms, mfu 0.01%
iter 1486: loss 2.1588, time 11.59ms, mfu 0.01%
iter 1487: loss 2.2898, time 12.78ms, mfu 0.01%
iter 1488: loss 2.1689, time 14.20ms, mfu 0.01%
iter 1489: loss 2.1229, time 32.45ms, mfu 0.01%
iter 1490: loss 2.1523, time 34.56ms, mfu 0.01%
iter 1491: loss 2.0995, time 13.50ms, mfu 0.01%
iter 1492: loss 2.2160, time 14.49ms, mfu 0.01%
iter 1493: loss 2.1973, time 13.92ms, mfu 0.01%
iter 1494: loss 2.0940, time 12.33ms, mfu 0.01%
iter 1495: loss 2.0776, time 12.69ms, mfu 0.01%
iter 1496: loss 2.0950, time 13.15ms, mfu 0.01%
iter 1497: loss 2.1603, time 13.91ms, mfu 0.01%
iter 1498: loss 2.1943, time 12.10ms, mfu 0.01%
iter 1499: loss 2.3663, time 13.26ms, mfu 0.01%
iter 1500: loss 2.0561, time 13.13ms, mfu 0.01%
iter 1501: loss 2.2037, time 13.94ms, mfu 0.01%
iter 1502: loss 2.1085, time 13.81ms, mfu 0.01%
iter 1503: loss 2.2600, time 12.94ms, mfu 0.01%
iter 1504: loss 2.0851, time 13.39ms, mfu 0.01%
iter 1505: loss 2.1892, time 12.29ms, mfu 0.01%
iter 1506: loss 2.0062, time 11.56ms, mfu 0.01%
iter 1507: loss 2.0649, time 12.04ms, mfu 0.01%
iter 1508: loss 2.1640, time 34.83ms, mfu 0.01%
iter 1509: loss 2.1864, time 13.44ms, mfu 0.01%
iter 1510: loss 2.2813, time 12.88ms, mfu 0.01%
iter 1511: loss 2.1209, time 13.99ms, mfu 0.01%
iter 1512: loss 2.1292, time 13.69ms, mfu 0.01%
iter 1513: loss 2.0937, time 13.86ms, mfu 0.01%
iter 1514: loss 2.2657, time 13.06ms, mfu 0.01%
iter 1515: loss 1.9880, time 13.65ms, mfu 0.01%
iter 1516: loss 2.1223, time 13.13ms, mfu 0.01%
iter 1517: loss 2.2414, time 13.95ms, mfu 0.01%
