Overriding config with config/train_aurebours_char.py:
# train a miniature character-level small GPT

out_dir = 'out-aurebours-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'aurebours_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 94 (inside data/aurebours_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 155,520 parameters
iter 1106: loss 1.9851, time 11.59ms, mfu 0.01%
iter 1107: loss 2.0767, time 11.75ms, mfu 0.01%
iter 1108: loss 2.1851, time 10.97ms, mfu 0.01%
iter 1109: loss 2.0045, time 11.49ms, mfu 0.01%
iter 1110: loss 2.1427, time 11.66ms, mfu 0.01%
iter 1111: loss 2.2413, time 11.81ms, mfu 0.01%
iter 1112: loss 2.2325, time 11.45ms, mfu 0.01%
iter 1113: loss 2.0055, time 11.46ms, mfu 0.01%
iter 1114: loss 2.2120, time 11.36ms, mfu 0.01%
iter 1115: loss 2.0546, time 11.22ms, mfu 0.01%
iter 1116: loss 2.0032, time 11.67ms, mfu 0.01%
iter 1117: loss 2.2072, time 11.47ms, mfu 0.01%
iter 1118: loss 2.0332, time 11.16ms, mfu 0.01%
iter 1119: loss 2.1092, time 11.89ms, mfu 0.01%
iter 1120: loss 1.8794, time 11.23ms, mfu 0.01%
iter 1121: loss 2.2453, time 11.38ms, mfu 0.01%
iter 1122: loss 2.1418, time 11.42ms, mfu 0.01%
iter 1123: loss 2.0347, time 31.80ms, mfu 0.01%
iter 1124: loss 2.0383, time 31.30ms, mfu 0.01%
iter 1125: loss 2.1181, time 47.50ms, mfu 0.01%
iter 1126: loss 2.0049, time 33.24ms, mfu 0.01%
iter 1127: loss 2.0027, time 49.67ms, mfu 0.01%
iter 1128: loss 2.0718, time 11.96ms, mfu 0.01%
iter 1129: loss 2.3850, time 12.54ms, mfu 0.01%
iter 1130: loss 2.0500, time 12.46ms, mfu 0.01%
iter 1131: loss 2.1299, time 11.25ms, mfu 0.01%
iter 1132: loss 2.0649, time 12.69ms, mfu 0.01%
iter 1133: loss 2.0940, time 16.32ms, mfu 0.01%
iter 1134: loss 2.0171, time 30.03ms, mfu 0.01%
iter 1135: loss 2.0388, time 13.73ms, mfu 0.01%
iter 1136: loss 2.1316, time 30.86ms, mfu 0.01%
iter 1137: loss 2.1625, time 12.91ms, mfu 0.01%
iter 1138: loss 2.0763, time 31.59ms, mfu 0.01%
iter 1139: loss 1.9816, time 31.48ms, mfu 0.01%
iter 1140: loss 2.0690, time 32.31ms, mfu 0.01%
iter 1141: loss 2.1270, time 32.61ms, mfu 0.01%
iter 1142: loss 2.0352, time 13.93ms, mfu 0.01%
iter 1143: loss 2.1250, time 13.92ms, mfu 0.01%
iter 1144: loss 2.1324, time 13.59ms, mfu 0.01%
iter 1145: loss 2.0576, time 12.47ms, mfu 0.01%
iter 1146: loss 2.2974, time 12.61ms, mfu 0.01%
iter 1147: loss 2.0630, time 31.80ms, mfu 0.01%
iter 1148: loss 2.1993, time 11.35ms, mfu 0.01%
iter 1149: loss 2.0522, time 12.93ms, mfu 0.01%
iter 1150: loss 2.1187, time 12.75ms, mfu 0.01%
iter 1151: loss 1.9418, time 13.95ms, mfu 0.01%
iter 1152: loss 1.9553, time 33.98ms, mfu 0.01%
iter 1153: loss 2.1627, time 13.85ms, mfu 0.01%
iter 1154: loss 2.1814, time 15.11ms, mfu 0.01%
iter 1155: loss 2.1836, time 13.02ms, mfu 0.01%
iter 1156: loss 2.1991, time 12.11ms, mfu 0.01%
iter 1157: loss 2.1312, time 14.13ms, mfu 0.01%
iter 1158: loss 2.1549, time 13.30ms, mfu 0.01%
iter 1159: loss 2.0534, time 13.26ms, mfu 0.01%
iter 1160: loss 2.2677, time 12.63ms, mfu 0.01%
iter 1161: loss 2.0886, time 12.58ms, mfu 0.01%
iter 1162: loss 2.0248, time 12.78ms, mfu 0.01%
iter 1163: loss 2.1165, time 13.01ms, mfu 0.01%
iter 1164: loss 2.0818, time 13.11ms, mfu 0.01%
iter 1165: loss 2.0490, time 13.42ms, mfu 0.01%
iter 1166: loss 1.9953, time 12.97ms, mfu 0.01%
iter 1167: loss 2.0264, time 17.54ms, mfu 0.01%
iter 1168: loss 2.2281, time 13.82ms, mfu 0.01%
iter 1169: loss 2.0713, time 13.86ms, mfu 0.01%
iter 1170: loss 2.0007, time 12.59ms, mfu 0.01%
iter 1171: loss 1.9181, time 11.78ms, mfu 0.01%
iter 1172: loss 2.0875, time 32.30ms, mfu 0.01%
iter 1173: loss 2.0520, time 11.54ms, mfu 0.01%
iter 1174: loss 2.0194, time 11.92ms, mfu 0.01%
iter 1175: loss 2.1197, time 32.97ms, mfu 0.01%
iter 1176: loss 2.1191, time 15.73ms, mfu 0.01%
iter 1177: loss 2.2488, time 31.46ms, mfu 0.01%
iter 1178: loss 2.0197, time 11.12ms, mfu 0.01%
iter 1179: loss 2.1574, time 11.91ms, mfu 0.01%
iter 1180: loss 2.1126, time 11.65ms, mfu 0.01%
iter 1181: loss 2.0819, time 12.28ms, mfu 0.01%
iter 1182: loss 2.1199, time 13.56ms, mfu 0.01%
iter 1183: loss 1.9964, time 32.29ms, mfu 0.01%
iter 1184: loss 2.0652, time 13.46ms, mfu 0.01%
iter 1185: loss 1.9913, time 13.94ms, mfu 0.01%
iter 1186: loss 1.9986, time 13.07ms, mfu 0.01%
iter 1187: loss 2.0235, time 14.11ms, mfu 0.01%
iter 1188: loss 2.0413, time 14.50ms, mfu 0.01%
iter 1189: loss 2.0452, time 13.47ms, mfu 0.01%
iter 1190: loss 2.1595, time 12.85ms, mfu 0.01%
iter 1191: loss 2.0579, time 13.80ms, mfu 0.01%
iter 1192: loss 2.2881, time 12.63ms, mfu 0.01%
iter 1193: loss 2.1427, time 13.53ms, mfu 0.01%
iter 1194: loss 2.0622, time 12.85ms, mfu 0.01%
iter 1195: loss 2.1202, time 12.19ms, mfu 0.01%
iter 1196: loss 2.1020, time 13.39ms, mfu 0.01%
iter 1197: loss 2.2360, time 30.79ms, mfu 0.01%
iter 1198: loss 2.1276, time 30.57ms, mfu 0.01%
iter 1199: loss 1.9603, time 29.47ms, mfu 0.01%
step 1200: train loss 2.0867, val loss 2.0862
saving checkpoint to out-aurebours-char
iter 1200: loss 2.0898, time 178.87ms, mfu 0.01%
iter 1201: loss 2.0556, time 32.10ms, mfu 0.01%
iter 1202: loss 2.1571, time 32.08ms, mfu 0.01%
iter 1203: loss 2.0631, time 15.79ms, mfu 0.01%
iter 1204: loss 2.1178, time 11.31ms, mfu 0.01%
iter 1205: loss 2.0584, time 12.20ms, mfu 0.01%
iter 1206: loss 1.8465, time 11.34ms, mfu 0.01%
iter 1207: loss 2.1448, time 11.23ms, mfu 0.01%
iter 1208: loss 2.0896, time 13.48ms, mfu 0.01%
iter 1209: loss 2.0595, time 12.68ms, mfu 0.01%
iter 1210: loss 2.0421, time 12.50ms, mfu 0.01%
iter 1211: loss 2.0255, time 12.45ms, mfu 0.01%
iter 1212: loss 2.0918, time 12.37ms, mfu 0.01%
iter 1213: loss 1.9471, time 12.66ms, mfu 0.01%
iter 1214: loss 2.2123, time 12.23ms, mfu 0.01%
iter 1215: loss 2.0682, time 13.19ms, mfu 0.01%
iter 1216: loss 2.1652, time 11.65ms, mfu 0.01%
iter 1217: loss 2.1155, time 13.63ms, mfu 0.01%
iter 1218: loss 2.0351, time 12.71ms, mfu 0.01%
iter 1219: loss 2.0219, time 12.70ms, mfu 0.01%
iter 1220: loss 1.9768, time 14.37ms, mfu 0.01%
iter 1221: loss 2.1483, time 13.64ms, mfu 0.01%
iter 1222: loss 2.1277, time 13.69ms, mfu 0.01%
iter 1223: loss 2.0196, time 12.08ms, mfu 0.01%
iter 1224: loss 2.0538, time 12.98ms, mfu 0.01%
iter 1225: loss 2.0771, time 12.44ms, mfu 0.01%
iter 1226: loss 2.2293, time 14.76ms, mfu 0.01%
iter 1227: loss 2.1544, time 37.58ms, mfu 0.01%
iter 1228: loss 1.9695, time 44.18ms, mfu 0.01%
iter 1229: loss 1.9748, time 34.39ms, mfu 0.01%
iter 1230: loss 2.0418, time 13.05ms, mfu 0.01%
iter 1231: loss 2.0074, time 17.00ms, mfu 0.01%
iter 1232: loss 2.0720, time 18.71ms, mfu 0.01%
iter 1233: loss 2.0515, time 12.38ms, mfu 0.01%
iter 1234: loss 2.0228, time 16.75ms, mfu 0.01%
iter 1235: loss 2.0550, time 15.57ms, mfu 0.01%
iter 1236: loss 2.1380, time 13.03ms, mfu 0.01%
iter 1237: loss 2.0663, time 11.57ms, mfu 0.01%
iter 1238: loss 2.0116, time 12.38ms, mfu 0.01%
iter 1239: loss 2.1764, time 13.92ms, mfu 0.01%
iter 1240: loss 2.1658, time 35.54ms, mfu 0.01%
iter 1241: loss 2.0466, time 36.31ms, mfu 0.01%
iter 1242: loss 2.2968, time 32.90ms, mfu 0.01%
iter 1243: loss 2.0444, time 13.14ms, mfu 0.01%
iter 1244: loss 2.0644, time 13.42ms, mfu 0.01%
iter 1245: loss 1.9665, time 14.24ms, mfu 0.01%
iter 1246: loss 2.1721, time 33.45ms, mfu 0.01%
iter 1247: loss 2.1850, time 30.52ms, mfu 0.01%
iter 1248: loss 2.0284, time 31.32ms, mfu 0.01%
iter 1249: loss 2.0889, time 12.87ms, mfu 0.01%
iter 1250: loss 2.0167, time 12.46ms, mfu 0.01%
iter 1251: loss 1.9728, time 12.91ms, mfu 0.01%
iter 1252: loss 1.9883, time 13.81ms, mfu 0.01%
iter 1253: loss 2.0168, time 13.50ms, mfu 0.01%
iter 1254: loss 1.9523, time 13.09ms, mfu 0.01%
iter 1255: loss 2.2050, time 13.52ms, mfu 0.01%
iter 1256: loss 2.0287, time 13.09ms, mfu 0.01%
iter 1257: loss 2.0207, time 13.49ms, mfu 0.01%
iter 1258: loss 2.1845, time 14.98ms, mfu 0.01%
iter 1259: loss 2.1993, time 34.94ms, mfu 0.01%
iter 1260: loss 2.0700, time 35.15ms, mfu 0.01%
iter 1261: loss 1.9213, time 15.66ms, mfu 0.01%
iter 1262: loss 2.1133, time 15.70ms, mfu 0.01%
iter 1263: loss 2.0149, time 32.09ms, mfu 0.01%
iter 1264: loss 2.0063, time 14.57ms, mfu 0.01%
iter 1265: loss 2.2382, time 13.53ms, mfu 0.01%
iter 1266: loss 2.0583, time 13.39ms, mfu 0.01%
iter 1267: loss 2.0889, time 15.05ms, mfu 0.01%
iter 1268: loss 1.9716, time 11.48ms, mfu 0.01%
iter 1269: loss 2.1000, time 12.17ms, mfu 0.01%
iter 1270: loss 2.0529, time 11.46ms, mfu 0.01%
iter 1271: loss 2.1065, time 11.36ms, mfu 0.01%
iter 1272: loss 2.2779, time 11.35ms, mfu 0.01%
iter 1273: loss 2.0167, time 11.55ms, mfu 0.01%
iter 1274: loss 2.0061, time 13.63ms, mfu 0.01%
iter 1275: loss 2.0278, time 12.32ms, mfu 0.01%
iter 1276: loss 2.2457, time 11.05ms, mfu 0.01%
iter 1277: loss 2.0256, time 12.14ms, mfu 0.01%
iter 1278: loss 1.9937, time 12.67ms, mfu 0.01%
iter 1279: loss 2.0327, time 11.82ms, mfu 0.01%
iter 1280: loss 2.0961, time 11.45ms, mfu 0.01%
iter 1281: loss 2.0438, time 11.29ms, mfu 0.01%
iter 1282: loss 2.1495, time 12.17ms, mfu 0.01%
iter 1283: loss 2.1675, time 14.01ms, mfu 0.01%
iter 1284: loss 2.0909, time 12.73ms, mfu 0.01%
iter 1285: loss 2.1297, time 11.80ms, mfu 0.01%
iter 1286: loss 2.1082, time 12.50ms, mfu 0.01%
iter 1287: loss 2.1034, time 11.76ms, mfu 0.01%
iter 1288: loss 1.9433, time 12.33ms, mfu 0.01%
iter 1289: loss 2.0377, time 11.50ms, mfu 0.01%
iter 1290: loss 2.0781, time 13.38ms, mfu 0.01%
iter 1291: loss 2.0245, time 31.28ms, mfu 0.01%
iter 1292: loss 2.0509, time 14.29ms, mfu 0.01%
iter 1293: loss 2.0842, time 13.57ms, mfu 0.01%
iter 1294: loss 2.0511, time 12.83ms, mfu 0.01%
iter 1295: loss 2.0504, time 12.50ms, mfu 0.01%
iter 1296: loss 2.1681, time 14.51ms, mfu 0.01%
iter 1297: loss 2.0359, time 14.46ms, mfu 0.01%
iter 1298: loss 2.0724, time 13.95ms, mfu 0.01%
iter 1299: loss 2.0715, time 13.21ms, mfu 0.01%
iter 1300: loss 2.0767, time 16.43ms, mfu 0.01%
iter 1301: loss 2.0859, time 14.25ms, mfu 0.01%
iter 1302: loss 2.1021, time 14.45ms, mfu 0.01%
iter 1303: loss 2.0910, time 16.67ms, mfu 0.01%
iter 1304: loss 2.0947, time 13.51ms, mfu 0.01%
iter 1305: loss 2.1308, time 13.45ms, mfu 0.01%
iter 1306: loss 2.0010, time 13.87ms, mfu 0.01%
iter 1307: loss 2.0892, time 14.89ms, mfu 0.01%
iter 1308: loss 2.2637, time 12.99ms, mfu 0.01%
iter 1309: loss 1.9854, time 12.31ms, mfu 0.01%
iter 1310: loss 2.0548, time 30.22ms, mfu 0.01%
iter 1311: loss 2.1763, time 11.65ms, mfu 0.01%
iter 1312: loss 2.0698, time 12.48ms, mfu 0.01%
iter 1313: loss 2.0839, time 31.41ms, mfu 0.01%
iter 1314: loss 2.0763, time 29.99ms, mfu 0.01%
iter 1315: loss 2.0275, time 11.32ms, mfu 0.01%
iter 1316: loss 2.0088, time 11.54ms, mfu 0.01%
iter 1317: loss 1.9966, time 11.36ms, mfu 0.01%
iter 1318: loss 2.1590, time 11.76ms, mfu 0.01%
iter 1319: loss 2.1735, time 11.22ms, mfu 0.01%
step 1320: train loss 2.0492, val loss 2.0973
iter 1320: loss 2.1374, time 93.62ms, mfu 0.01%
iter 1321: loss 2.3667, time 13.30ms, mfu 0.01%
iter 1322: loss 2.0005, time 32.60ms, mfu 0.01%
iter 1323: loss 2.1124, time 14.63ms, mfu 0.01%
iter 1324: loss 2.1289, time 12.97ms, mfu 0.01%
iter 1325: loss 2.0316, time 12.90ms, mfu 0.01%
iter 1326: loss 2.0978, time 13.05ms, mfu 0.01%
iter 1327: loss 1.9760, time 13.36ms, mfu 0.01%
iter 1328: loss 2.1326, time 13.82ms, mfu 0.01%
iter 1329: loss 1.9563, time 11.76ms, mfu 0.01%
iter 1330: loss 2.1647, time 12.20ms, mfu 0.01%
iter 1331: loss 2.1554, time 12.32ms, mfu 0.01%
iter 1332: loss 2.1521, time 11.20ms, mfu 0.01%
iter 1333: loss 1.9570, time 11.04ms, mfu 0.01%
iter 1334: loss 2.0676, time 11.44ms, mfu 0.01%
iter 1335: loss 2.1734, time 11.03ms, mfu 0.01%
iter 1336: loss 1.9860, time 11.26ms, mfu 0.01%
iter 1337: loss 1.9623, time 11.47ms, mfu 0.01%
iter 1338: loss 2.0465, time 11.17ms, mfu 0.01%
iter 1339: loss 2.0823, time 31.25ms, mfu 0.01%
iter 1340: loss 2.0968, time 10.87ms, mfu 0.01%
iter 1341: loss 2.0826, time 11.93ms, mfu 0.01%
iter 1342: loss 2.0874, time 11.29ms, mfu 0.01%
iter 1343: loss 2.0314, time 11.27ms, mfu 0.01%
iter 1344: loss 1.9959, time 11.07ms, mfu 0.01%
iter 1345: loss 2.1084, time 12.47ms, mfu 0.01%
iter 1346: loss 1.8799, time 11.44ms, mfu 0.01%
iter 1347: loss 2.0352, time 11.26ms, mfu 0.01%
iter 1348: loss 2.0787, time 31.51ms, mfu 0.01%
iter 1349: loss 1.9734, time 11.37ms, mfu 0.01%
iter 1350: loss 2.1480, time 11.32ms, mfu 0.01%
iter 1351: loss 2.1276, time 12.07ms, mfu 0.01%
iter 1352: loss 1.9874, time 12.96ms, mfu 0.01%
iter 1353: loss 1.9639, time 12.18ms, mfu 0.01%
iter 1354: loss 1.9573, time 13.79ms, mfu 0.01%
iter 1355: loss 2.1297, time 13.05ms, mfu 0.01%
iter 1356: loss 2.0312, time 14.01ms, mfu 0.01%
iter 1357: loss 2.1625, time 12.45ms, mfu 0.01%
iter 1358: loss 2.1460, time 13.35ms, mfu 0.01%
iter 1359: loss 2.0602, time 12.86ms, mfu 0.01%
iter 1360: loss 2.1021, time 12.91ms, mfu 0.01%
iter 1361: loss 2.0099, time 13.51ms, mfu 0.01%
iter 1362: loss 1.9991, time 11.86ms, mfu 0.01%
iter 1363: loss 1.9657, time 12.11ms, mfu 0.01%
iter 1364: loss 1.9770, time 12.27ms, mfu 0.01%
iter 1365: loss 2.2404, time 13.59ms, mfu 0.01%
iter 1366: loss 2.0512, time 11.34ms, mfu 0.01%
iter 1367: loss 2.0476, time 12.80ms, mfu 0.01%
iter 1368: loss 2.0710, time 13.68ms, mfu 0.01%
iter 1369: loss 2.2973, time 13.44ms, mfu 0.01%
iter 1370: loss 2.0531, time 12.43ms, mfu 0.01%
iter 1371: loss 2.1343, time 13.27ms, mfu 0.01%
iter 1372: loss 1.9949, time 14.63ms, mfu 0.01%
iter 1373: loss 2.0773, time 13.56ms, mfu 0.01%
iter 1374: loss 1.9214, time 13.74ms, mfu 0.01%
iter 1375: loss 2.0609, time 13.16ms, mfu 0.01%
iter 1376: loss 2.0009, time 13.59ms, mfu 0.01%
iter 1377: loss 1.9579, time 30.50ms, mfu 0.01%
iter 1378: loss 2.0893, time 29.57ms, mfu 0.01%
iter 1379: loss 1.9499, time 29.08ms, mfu 0.01%
iter 1380: loss 2.0363, time 11.11ms, mfu 0.01%
iter 1381: loss 1.9865, time 11.16ms, mfu 0.01%
iter 1382: loss 2.0466, time 10.70ms, mfu 0.01%
iter 1383: loss 2.0249, time 11.37ms, mfu 0.01%
iter 1384: loss 2.0728, time 11.94ms, mfu 0.01%
iter 1385: loss 2.0050, time 10.49ms, mfu 0.01%
iter 1386: loss 2.0266, time 10.99ms, mfu 0.01%
iter 1387: loss 2.0056, time 11.33ms, mfu 0.01%
iter 1388: loss 1.9686, time 11.45ms, mfu 0.01%
iter 1389: loss 1.9975, time 11.50ms, mfu 0.01%
iter 1390: loss 1.9560, time 11.55ms, mfu 0.01%
iter 1391: loss 1.9823, time 10.95ms, mfu 0.01%
iter 1392: loss 1.9489, time 11.57ms, mfu 0.01%
iter 1393: loss 1.9356, time 10.75ms, mfu 0.01%
iter 1394: loss 2.0633, time 11.81ms, mfu 0.01%
iter 1395: loss 1.9913, time 12.05ms, mfu 0.01%
iter 1396: loss 1.9843, time 11.86ms, mfu 0.01%
iter 1397: loss 2.0567, time 11.42ms, mfu 0.01%
iter 1398: loss 2.0508, time 11.33ms, mfu 0.01%
iter 1399: loss 2.0708, time 11.40ms, mfu 0.01%
iter 1400: loss 2.1110, time 10.77ms, mfu 0.01%
iter 1401: loss 2.1105, time 32.11ms, mfu 0.01%
iter 1402: loss 2.0139, time 13.20ms, mfu 0.01%
iter 1403: loss 1.9538, time 12.80ms, mfu 0.01%
iter 1404: loss 1.8596, time 12.70ms, mfu 0.01%
iter 1405: loss 1.9769, time 12.68ms, mfu 0.01%
iter 1406: loss 2.0003, time 14.30ms, mfu 0.01%
iter 1407: loss 1.9945, time 13.45ms, mfu 0.01%
iter 1408: loss 2.3321, time 12.62ms, mfu 0.01%
iter 1409: loss 1.9738, time 12.26ms, mfu 0.01%
iter 1410: loss 1.9620, time 12.58ms, mfu 0.01%
iter 1411: loss 2.0244, time 13.14ms, mfu 0.01%
iter 1412: loss 2.1011, time 13.19ms, mfu 0.01%
iter 1413: loss 1.9264, time 13.17ms, mfu 0.01%
iter 1414: loss 2.1691, time 13.08ms, mfu 0.01%
iter 1415: loss 2.0320, time 13.23ms, mfu 0.01%
iter 1416: loss 2.0031, time 12.84ms, mfu 0.01%
iter 1417: loss 2.1664, time 12.84ms, mfu 0.01%
iter 1418: loss 2.0496, time 12.07ms, mfu 0.01%
iter 1419: loss 1.8436, time 11.97ms, mfu 0.01%
iter 1420: loss 2.0402, time 11.95ms, mfu 0.01%
iter 1421: loss 2.0685, time 11.91ms, mfu 0.01%
iter 1422: loss 2.0606, time 11.01ms, mfu 0.01%
iter 1423: loss 1.9660, time 12.11ms, mfu 0.01%
iter 1424: loss 1.9304, time 11.94ms, mfu 0.01%
iter 1425: loss 2.0892, time 10.93ms, mfu 0.01%
iter 1426: loss 2.0908, time 10.97ms, mfu 0.01%
iter 1427: loss 1.8850, time 11.44ms, mfu 0.01%
iter 1428: loss 2.0424, time 11.98ms, mfu 0.01%
iter 1429: loss 2.1215, time 11.37ms, mfu 0.01%
iter 1430: loss 1.9484, time 11.29ms, mfu 0.01%
iter 1431: loss 1.9247, time 29.98ms, mfu 0.01%
iter 1432: loss 2.0147, time 10.91ms, mfu 0.01%
iter 1433: loss 2.2368, time 11.50ms, mfu 0.01%
iter 1434: loss 2.0635, time 11.51ms, mfu 0.01%
iter 1435: loss 2.1251, time 11.44ms, mfu 0.01%
iter 1436: loss 2.0867, time 11.38ms, mfu 0.01%
iter 1437: loss 2.0834, time 12.36ms, mfu 0.01%
iter 1438: loss 2.0135, time 11.13ms, mfu 0.01%
iter 1439: loss 2.0924, time 11.11ms, mfu 0.01%
step 1440: train loss 2.0097, val loss 2.0396
saving checkpoint to out-aurebours-char
iter 1440: loss 2.0021, time 121.98ms, mfu 0.01%
iter 1441: loss 2.2100, time 11.26ms, mfu 0.01%
iter 1442: loss 1.9871, time 11.51ms, mfu 0.01%
iter 1443: loss 2.0974, time 11.94ms, mfu 0.01%
iter 1444: loss 1.9745, time 29.93ms, mfu 0.01%
iter 1445: loss 2.0317, time 12.13ms, mfu 0.01%
iter 1446: loss 1.9279, time 12.24ms, mfu 0.01%
iter 1447: loss 2.1214, time 29.66ms, mfu 0.01%
iter 1448: loss 2.0917, time 28.70ms, mfu 0.01%
iter 1449: loss 2.0151, time 12.64ms, mfu 0.01%
iter 1450: loss 2.0179, time 12.43ms, mfu 0.01%
iter 1451: loss 1.9582, time 14.18ms, mfu 0.01%
iter 1452: loss 1.9417, time 34.89ms, mfu 0.01%
iter 1453: loss 2.0361, time 20.90ms, mfu 0.01%
iter 1454: loss 2.1994, time 17.98ms, mfu 0.01%
iter 1455: loss 1.9658, time 33.08ms, mfu 0.01%
iter 1456: loss 1.9671, time 34.34ms, mfu 0.01%
iter 1457: loss 1.9855, time 12.20ms, mfu 0.01%
iter 1458: loss 2.0028, time 12.60ms, mfu 0.01%
iter 1459: loss 2.0338, time 12.32ms, mfu 0.01%
iter 1460: loss 2.0572, time 14.32ms, mfu 0.01%
iter 1461: loss 2.0600, time 32.93ms, mfu 0.01%
iter 1462: loss 2.0774, time 12.13ms, mfu 0.01%
iter 1463: loss 2.2147, time 13.90ms, mfu 0.01%
iter 1464: loss 2.1218, time 13.22ms, mfu 0.01%
iter 1465: loss 1.9245, time 12.58ms, mfu 0.01%
iter 1466: loss 1.9809, time 13.96ms, mfu 0.01%
iter 1467: loss 2.0811, time 11.65ms, mfu 0.01%
iter 1468: loss 2.0868, time 12.00ms, mfu 0.01%
iter 1469: loss 2.1282, time 13.66ms, mfu 0.01%
iter 1470: loss 2.0448, time 13.54ms, mfu 0.01%
iter 1471: loss 2.0572, time 13.15ms, mfu 0.01%
iter 1472: loss 2.1227, time 12.71ms, mfu 0.01%
iter 1473: loss 2.1392, time 13.76ms, mfu 0.01%
iter 1474: loss 1.9904, time 12.75ms, mfu 0.01%
iter 1475: loss 2.0550, time 12.65ms, mfu 0.01%
iter 1476: loss 2.0340, time 12.72ms, mfu 0.01%
iter 1477: loss 2.0672, time 11.76ms, mfu 0.01%
iter 1478: loss 2.0560, time 12.74ms, mfu 0.01%
iter 1479: loss 2.1662, time 13.31ms, mfu 0.01%
iter 1480: loss 2.0033, time 12.42ms, mfu 0.01%
iter 1481: loss 2.3107, time 11.81ms, mfu 0.01%
iter 1482: loss 2.0200, time 12.54ms, mfu 0.01%
iter 1483: loss 2.0115, time 13.03ms, mfu 0.01%
iter 1484: loss 2.0760, time 12.00ms, mfu 0.01%
iter 1485: loss 2.2075, time 11.96ms, mfu 0.01%
iter 1486: loss 2.0366, time 13.39ms, mfu 0.01%
iter 1487: loss 1.9211, time 12.75ms, mfu 0.01%
iter 1488: loss 1.9699, time 12.10ms, mfu 0.01%
iter 1489: loss 2.3687, time 12.92ms, mfu 0.01%
iter 1490: loss 2.0804, time 12.89ms, mfu 0.01%
iter 1491: loss 2.0499, time 13.70ms, mfu 0.01%
iter 1492: loss 2.0964, time 12.64ms, mfu 0.01%
iter 1493: loss 1.9158, time 11.68ms, mfu 0.01%
iter 1494: loss 2.0301, time 13.23ms, mfu 0.01%
iter 1495: loss 2.3125, time 12.91ms, mfu 0.01%
iter 1496: loss 2.1050, time 13.17ms, mfu 0.01%
iter 1497: loss 1.9926, time 11.99ms, mfu 0.01%
iter 1498: loss 2.1328, time 13.96ms, mfu 0.01%
iter 1499: loss 1.9726, time 15.96ms, mfu 0.01%
iter 1500: loss 2.0292, time 12.83ms, mfu 0.01%
iter 1501: loss 2.0071, time 14.35ms, mfu 0.01%
iter 1502: loss 2.0308, time 13.55ms, mfu 0.01%
iter 1503: loss 2.0112, time 14.58ms, mfu 0.01%
iter 1504: loss 2.0729, time 34.36ms, mfu 0.01%
iter 1505: loss 2.0338, time 32.28ms, mfu 0.01%
iter 1506: loss 1.9988, time 33.05ms, mfu 0.01%
iter 1507: loss 1.7988, time 33.44ms, mfu 0.01%
iter 1508: loss 2.0403, time 32.58ms, mfu 0.01%
iter 1509: loss 2.0901, time 14.34ms, mfu 0.01%
iter 1510: loss 1.9679, time 15.10ms, mfu 0.01%
iter 1511: loss 2.0959, time 12.51ms, mfu 0.01%
iter 1512: loss 2.1397, time 14.42ms, mfu 0.01%
iter 1513: loss 1.9223, time 13.97ms, mfu 0.01%
iter 1514: loss 2.0151, time 15.54ms, mfu 0.01%
iter 1515: loss 1.9157, time 32.43ms, mfu 0.01%
iter 1516: loss 1.9740, time 14.10ms, mfu 0.01%
iter 1517: loss 2.0499, time 14.39ms, mfu 0.01%
iter 1518: loss 2.1343, time 13.02ms, mfu 0.01%
iter 1519: loss 2.0661, time 13.39ms, mfu 0.01%
iter 1520: loss 2.0650, time 14.00ms, mfu 0.01%
iter 1521: loss 2.0458, time 12.69ms, mfu 0.01%
iter 1522: loss 2.0533, time 13.98ms, mfu 0.01%
iter 1523: loss 2.0114, time 12.47ms, mfu 0.01%
iter 1524: loss 2.0673, time 13.73ms, mfu 0.01%
iter 1525: loss 1.9686, time 12.87ms, mfu 0.01%
iter 1526: loss 1.9903, time 15.32ms, mfu 0.01%
iter 1527: loss 1.9767, time 33.83ms, mfu 0.01%
iter 1528: loss 2.1451, time 13.87ms, mfu 0.01%
iter 1529: loss 1.9733, time 12.99ms, mfu 0.01%
iter 1530: loss 2.0217, time 13.26ms, mfu 0.01%
iter 1531: loss 2.0871, time 13.12ms, mfu 0.01%
iter 1532: loss 2.0002, time 14.46ms, mfu 0.01%
iter 1533: loss 2.0927, time 12.19ms, mfu 0.01%
iter 1534: loss 2.0722, time 12.95ms, mfu 0.01%
iter 1535: loss 1.9874, time 12.16ms, mfu 0.01%
iter 1536: loss 2.1394, time 11.80ms, mfu 0.01%
