Overriding config with config/train_capote_wordscramble_char.py:
# train a miniature character-level small GPT

out_dir = 'out-capote-wordscramble-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'capote_wordscramble_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 91 (inside data/capote_wordscramble_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 155,328 parameters
iter 1170: loss 2.2789, time 32.52ms, mfu 0.01%
iter 1171: loss 2.2484, time 30.75ms, mfu 0.01%
iter 1172: loss 2.0154, time 33.84ms, mfu 0.01%
iter 1173: loss 2.2536, time 32.47ms, mfu 0.01%
iter 1174: loss 2.3152, time 34.02ms, mfu 0.01%
iter 1175: loss 2.1317, time 38.06ms, mfu 0.00%
iter 1176: loss 2.2937, time 34.17ms, mfu 0.00%
iter 1177: loss 2.2948, time 33.15ms, mfu 0.00%
iter 1178: loss 2.3981, time 33.49ms, mfu 0.00%
iter 1179: loss 2.3028, time 34.48ms, mfu 0.00%
iter 1180: loss 2.2195, time 33.08ms, mfu 0.00%
iter 1181: loss 2.2259, time 35.07ms, mfu 0.00%
iter 1182: loss 2.1933, time 36.23ms, mfu 0.00%
iter 1183: loss 2.1426, time 36.39ms, mfu 0.00%
iter 1184: loss 2.6363, time 33.61ms, mfu 0.00%
iter 1185: loss 2.2480, time 34.07ms, mfu 0.00%
iter 1186: loss 2.2263, time 32.95ms, mfu 0.00%
iter 1187: loss 2.2239, time 32.71ms, mfu 0.00%
iter 1188: loss 2.3054, time 33.23ms, mfu 0.00%
iter 1189: loss 2.2495, time 32.42ms, mfu 0.00%
iter 1190: loss 2.1588, time 32.02ms, mfu 0.00%
iter 1191: loss 2.2559, time 31.27ms, mfu 0.00%
iter 1192: loss 2.3846, time 31.25ms, mfu 0.00%
iter 1193: loss 2.2118, time 32.11ms, mfu 0.00%
iter 1194: loss 2.1652, time 13.20ms, mfu 0.00%
iter 1195: loss 2.2104, time 31.24ms, mfu 0.00%
iter 1196: loss 2.2688, time 32.42ms, mfu 0.00%
iter 1197: loss 2.2209, time 31.64ms, mfu 0.00%
iter 1198: loss 2.2368, time 32.40ms, mfu 0.00%
iter 1199: loss 2.2944, time 32.66ms, mfu 0.00%
step 1200: train loss 2.2111, val loss 2.2291
saving checkpoint to out-capote-wordscramble-char
iter 1200: loss 2.1083, time 301.62ms, mfu 0.00%
iter 1201: loss 2.1227, time 35.67ms, mfu 0.00%
iter 1202: loss 2.2510, time 38.93ms, mfu 0.00%
iter 1203: loss 2.3907, time 55.64ms, mfu 0.00%
iter 1204: loss 2.1923, time 40.89ms, mfu 0.00%
iter 1205: loss 2.2339, time 19.85ms, mfu 0.00%
iter 1206: loss 2.1606, time 14.93ms, mfu 0.00%
iter 1207: loss 2.3221, time 14.82ms, mfu 0.00%
iter 1208: loss 2.1893, time 33.78ms, mfu 0.00%
iter 1209: loss 2.3547, time 32.44ms, mfu 0.00%
iter 1210: loss 2.2048, time 14.75ms, mfu 0.00%
iter 1211: loss 2.1538, time 13.99ms, mfu 0.00%
iter 1212: loss 2.1049, time 13.41ms, mfu 0.00%
iter 1213: loss 2.1573, time 13.93ms, mfu 0.00%
iter 1214: loss 2.3830, time 13.83ms, mfu 0.01%
iter 1215: loss 2.1669, time 13.72ms, mfu 0.01%
iter 1216: loss 2.2053, time 14.37ms, mfu 0.01%
iter 1217: loss 2.1868, time 14.79ms, mfu 0.01%
iter 1218: loss 2.2448, time 13.70ms, mfu 0.01%
iter 1219: loss 2.2331, time 13.50ms, mfu 0.01%
iter 1220: loss 2.4034, time 14.44ms, mfu 0.01%
iter 1221: loss 2.2806, time 12.91ms, mfu 0.01%
iter 1222: loss 2.2633, time 14.43ms, mfu 0.01%
iter 1223: loss 2.1394, time 14.44ms, mfu 0.01%
iter 1224: loss 2.2294, time 15.03ms, mfu 0.01%
iter 1225: loss 2.3284, time 14.98ms, mfu 0.01%
iter 1226: loss 2.3673, time 13.56ms, mfu 0.01%
iter 1227: loss 2.2658, time 14.91ms, mfu 0.01%
iter 1228: loss 2.1145, time 14.02ms, mfu 0.01%
iter 1229: loss 2.3151, time 14.05ms, mfu 0.01%
iter 1230: loss 2.1920, time 13.98ms, mfu 0.01%
iter 1231: loss 2.2589, time 13.41ms, mfu 0.01%
iter 1232: loss 2.0739, time 14.57ms, mfu 0.01%
iter 1233: loss 2.0541, time 13.97ms, mfu 0.01%
iter 1234: loss 2.3096, time 14.46ms, mfu 0.01%
iter 1235: loss 1.9881, time 13.48ms, mfu 0.01%
iter 1236: loss 2.4831, time 14.67ms, mfu 0.01%
iter 1237: loss 2.2470, time 15.48ms, mfu 0.01%
iter 1238: loss 2.1916, time 15.25ms, mfu 0.01%
iter 1239: loss 2.2948, time 14.99ms, mfu 0.01%
iter 1240: loss 2.2888, time 15.03ms, mfu 0.01%
iter 1241: loss 2.2918, time 33.05ms, mfu 0.01%
iter 1242: loss 2.1531, time 47.82ms, mfu 0.01%
iter 1243: loss 2.3823, time 16.49ms, mfu 0.01%
iter 1244: loss 2.4431, time 18.25ms, mfu 0.01%
iter 1245: loss 2.0449, time 19.65ms, mfu 0.01%
iter 1246: loss 2.3772, time 19.58ms, mfu 0.01%
iter 1247: loss 2.2452, time 15.89ms, mfu 0.01%
iter 1248: loss 2.2621, time 32.86ms, mfu 0.01%
iter 1249: loss 2.3582, time 16.54ms, mfu 0.01%
iter 1250: loss 2.2192, time 13.68ms, mfu 0.01%
iter 1251: loss 2.2313, time 13.81ms, mfu 0.01%
iter 1252: loss 2.1647, time 15.05ms, mfu 0.01%
iter 1253: loss 2.4120, time 14.96ms, mfu 0.01%
iter 1254: loss 2.2752, time 14.09ms, mfu 0.01%
iter 1255: loss 2.0794, time 15.18ms, mfu 0.01%
iter 1256: loss 2.1424, time 34.51ms, mfu 0.01%
iter 1257: loss 2.2080, time 35.58ms, mfu 0.01%
iter 1258: loss 2.2151, time 35.43ms, mfu 0.01%
iter 1259: loss 2.1999, time 15.16ms, mfu 0.01%
iter 1260: loss 2.2654, time 24.27ms, mfu 0.01%
iter 1261: loss 2.1501, time 34.76ms, mfu 0.01%
iter 1262: loss 2.3077, time 14.25ms, mfu 0.01%
iter 1263: loss 2.2023, time 15.61ms, mfu 0.01%
iter 1264: loss 2.1425, time 13.46ms, mfu 0.01%
iter 1265: loss 2.1850, time 14.46ms, mfu 0.01%
iter 1266: loss 2.3711, time 14.88ms, mfu 0.01%
iter 1267: loss 2.0601, time 14.47ms, mfu 0.01%
iter 1268: loss 2.1228, time 15.15ms, mfu 0.01%
iter 1269: loss 2.1474, time 15.50ms, mfu 0.01%
iter 1270: loss 2.1232, time 14.94ms, mfu 0.01%
iter 1271: loss 2.3086, time 14.86ms, mfu 0.01%
iter 1272: loss 2.3018, time 14.83ms, mfu 0.01%
iter 1273: loss 2.1713, time 17.52ms, mfu 0.01%
iter 1274: loss 2.1484, time 13.46ms, mfu 0.01%
iter 1275: loss 2.1645, time 14.26ms, mfu 0.01%
iter 1276: loss 2.0205, time 14.26ms, mfu 0.01%
iter 1277: loss 2.2494, time 13.68ms, mfu 0.01%
iter 1278: loss 2.3146, time 13.71ms, mfu 0.01%
iter 1279: loss 2.2956, time 14.75ms, mfu 0.01%
iter 1280: loss 2.2341, time 14.24ms, mfu 0.01%
iter 1281: loss 2.3334, time 13.49ms, mfu 0.01%
iter 1282: loss 2.1365, time 13.19ms, mfu 0.01%
iter 1283: loss 2.1830, time 14.92ms, mfu 0.01%
iter 1284: loss 2.2838, time 34.63ms, mfu 0.01%
iter 1285: loss 2.0511, time 14.48ms, mfu 0.01%
iter 1286: loss 2.1988, time 14.55ms, mfu 0.01%
iter 1287: loss 2.0821, time 13.48ms, mfu 0.01%
iter 1288: loss 2.1768, time 13.66ms, mfu 0.01%
iter 1289: loss 2.3030, time 14.56ms, mfu 0.01%
iter 1290: loss 2.1370, time 14.53ms, mfu 0.01%
iter 1291: loss 2.4107, time 14.24ms, mfu 0.01%
iter 1292: loss 2.2281, time 33.21ms, mfu 0.01%
iter 1293: loss 2.2739, time 35.27ms, mfu 0.01%
iter 1294: loss 2.2170, time 39.00ms, mfu 0.01%
iter 1295: loss 2.1753, time 37.72ms, mfu 0.01%
iter 1296: loss 2.1121, time 34.33ms, mfu 0.01%
iter 1297: loss 2.1184, time 35.52ms, mfu 0.00%
iter 1298: loss 2.2793, time 37.08ms, mfu 0.00%
iter 1299: loss 2.2648, time 34.49ms, mfu 0.00%
iter 1300: loss 1.9429, time 52.03ms, mfu 0.00%
iter 1301: loss 2.2728, time 17.41ms, mfu 0.00%
iter 1302: loss 2.1478, time 15.82ms, mfu 0.00%
iter 1303: loss 2.2638, time 33.18ms, mfu 0.00%
iter 1304: loss 2.1356, time 16.53ms, mfu 0.00%
iter 1305: loss 2.1268, time 35.89ms, mfu 0.00%
iter 1306: loss 2.1694, time 35.27ms, mfu 0.00%
iter 1307: loss 2.1809, time 35.90ms, mfu 0.00%
iter 1308: loss 2.2436, time 32.97ms, mfu 0.00%
iter 1309: loss 2.1422, time 33.51ms, mfu 0.00%
iter 1310: loss 2.1587, time 33.86ms, mfu 0.00%
iter 1311: loss 2.2692, time 32.22ms, mfu 0.00%
iter 1312: loss 2.3545, time 32.83ms, mfu 0.00%
iter 1313: loss 2.2040, time 32.51ms, mfu 0.00%
iter 1314: loss 2.1511, time 31.40ms, mfu 0.00%
iter 1315: loss 2.1257, time 32.41ms, mfu 0.00%
iter 1316: loss 2.1905, time 33.02ms, mfu 0.00%
iter 1317: loss 2.1417, time 32.13ms, mfu 0.00%
iter 1318: loss 2.2261, time 14.82ms, mfu 0.00%
iter 1319: loss 2.1963, time 33.04ms, mfu 0.00%
step 1320: train loss 2.2015, val loss 2.2486
iter 1320: loss 2.2471, time 397.22ms, mfu 0.00%
iter 1321: loss 2.1689, time 14.27ms, mfu 0.00%
iter 1322: loss 2.3381, time 14.83ms, mfu 0.00%
iter 1323: loss 2.1243, time 14.03ms, mfu 0.00%
iter 1324: loss 2.1915, time 13.48ms, mfu 0.00%
iter 1325: loss 2.2242, time 14.22ms, mfu 0.00%
iter 1326: loss 2.1380, time 13.15ms, mfu 0.01%
iter 1327: loss 2.1555, time 13.70ms, mfu 0.01%
iter 1328: loss 2.2046, time 14.44ms, mfu 0.01%
iter 1329: loss 2.0965, time 15.11ms, mfu 0.01%
iter 1330: loss 2.4088, time 33.83ms, mfu 0.01%
iter 1331: loss 2.3122, time 39.61ms, mfu 0.01%
iter 1332: loss 2.3219, time 52.58ms, mfu 0.00%
iter 1333: loss 2.1830, time 55.89ms, mfu 0.00%
iter 1334: loss 2.2608, time 41.09ms, mfu 0.00%
iter 1335: loss 2.1282, time 34.06ms, mfu 0.00%
iter 1336: loss 2.1773, time 33.91ms, mfu 0.00%
iter 1337: loss 2.2086, time 15.51ms, mfu 0.00%
iter 1338: loss 2.2273, time 50.56ms, mfu 0.00%
iter 1339: loss 2.2329, time 35.53ms, mfu 0.00%
iter 1340: loss 2.2228, time 14.30ms, mfu 0.00%
iter 1341: loss 2.0861, time 14.84ms, mfu 0.00%
iter 1342: loss 2.2036, time 15.05ms, mfu 0.00%
iter 1343: loss 2.0933, time 35.46ms, mfu 0.00%
iter 1344: loss 2.0441, time 35.07ms, mfu 0.00%
iter 1345: loss 2.2027, time 14.59ms, mfu 0.00%
iter 1346: loss 2.2560, time 14.93ms, mfu 0.00%
iter 1347: loss 2.2076, time 15.15ms, mfu 0.01%
iter 1348: loss 2.2111, time 14.50ms, mfu 0.01%
iter 1349: loss 2.1599, time 13.70ms, mfu 0.01%
iter 1350: loss 2.2557, time 14.85ms, mfu 0.01%
iter 1351: loss 2.1903, time 14.01ms, mfu 0.01%
iter 1352: loss 2.2680, time 13.93ms, mfu 0.01%
iter 1353: loss 2.0995, time 14.49ms, mfu 0.01%
iter 1354: loss 2.2129, time 33.13ms, mfu 0.01%
iter 1355: loss 2.1991, time 33.60ms, mfu 0.01%
iter 1356: loss 2.3672, time 32.90ms, mfu 0.01%
iter 1357: loss 2.3001, time 33.42ms, mfu 0.01%
iter 1358: loss 2.2731, time 16.03ms, mfu 0.01%
iter 1359: loss 2.2222, time 21.77ms, mfu 0.01%
iter 1360: loss 2.1824, time 13.85ms, mfu 0.01%
iter 1361: loss 2.1563, time 13.76ms, mfu 0.01%
iter 1362: loss 2.2615, time 48.15ms, mfu 0.01%
iter 1363: loss 2.2145, time 33.01ms, mfu 0.01%
iter 1364: loss 2.2876, time 12.35ms, mfu 0.01%
iter 1365: loss 2.1837, time 13.94ms, mfu 0.01%
iter 1366: loss 2.1592, time 13.41ms, mfu 0.01%
iter 1367: loss 2.3180, time 13.22ms, mfu 0.01%
iter 1368: loss 2.2201, time 13.59ms, mfu 0.01%
iter 1369: loss 2.1591, time 14.96ms, mfu 0.01%
iter 1370: loss 2.4910, time 13.35ms, mfu 0.01%
iter 1371: loss 2.2850, time 20.15ms, mfu 0.01%
iter 1372: loss 2.2064, time 17.89ms, mfu 0.01%
iter 1373: loss 2.2840, time 14.06ms, mfu 0.01%
iter 1374: loss 2.2962, time 13.16ms, mfu 0.01%
iter 1375: loss 2.2273, time 13.37ms, mfu 0.01%
iter 1376: loss 2.1525, time 33.71ms, mfu 0.01%
iter 1377: loss 2.1974, time 14.48ms, mfu 0.01%
iter 1378: loss 2.2607, time 14.67ms, mfu 0.01%
iter 1379: loss 2.3762, time 13.47ms, mfu 0.01%
iter 1380: loss 2.3854, time 15.43ms, mfu 0.01%
iter 1381: loss 2.2368, time 15.41ms, mfu 0.01%
iter 1382: loss 2.2177, time 14.93ms, mfu 0.01%
iter 1383: loss 2.2173, time 14.43ms, mfu 0.01%
iter 1384: loss 2.1307, time 14.15ms, mfu 0.01%
iter 1385: loss 2.0566, time 14.92ms, mfu 0.01%
iter 1386: loss 2.2828, time 14.35ms, mfu 0.01%
iter 1387: loss 2.0901, time 15.76ms, mfu 0.01%
iter 1388: loss 2.1864, time 14.15ms, mfu 0.01%
iter 1389: loss 2.3060, time 14.14ms, mfu 0.01%
iter 1390: loss 2.1621, time 14.62ms, mfu 0.01%
iter 1391: loss 2.1782, time 32.31ms, mfu 0.01%
iter 1392: loss 2.1229, time 14.98ms, mfu 0.01%
iter 1393: loss 2.1812, time 14.17ms, mfu 0.01%
iter 1394: loss 2.2468, time 16.37ms, mfu 0.01%
iter 1395: loss 2.0656, time 13.51ms, mfu 0.01%
iter 1396: loss 2.1014, time 14.24ms, mfu 0.01%
iter 1397: loss 2.1208, time 14.99ms, mfu 0.01%
iter 1398: loss 2.2030, time 13.11ms, mfu 0.01%
iter 1399: loss 2.0792, time 34.90ms, mfu 0.01%
iter 1400: loss 2.1481, time 13.57ms, mfu 0.01%
iter 1401: loss 2.1631, time 16.11ms, mfu 0.01%
iter 1402: loss 2.2186, time 16.38ms, mfu 0.01%
iter 1403: loss 2.1213, time 16.33ms, mfu 0.01%
iter 1404: loss 2.1512, time 15.86ms, mfu 0.01%
iter 1405: loss 2.1977, time 15.34ms, mfu 0.01%
iter 1406: loss 2.2708, time 13.56ms, mfu 0.01%
iter 1407: loss 2.1042, time 13.30ms, mfu 0.01%
iter 1408: loss 2.2034, time 13.34ms, mfu 0.01%
iter 1409: loss 2.2675, time 14.16ms, mfu 0.01%
iter 1410: loss 2.1158, time 32.43ms, mfu 0.01%
iter 1411: loss 2.2403, time 13.86ms, mfu 0.01%
iter 1412: loss 2.1737, time 32.34ms, mfu 0.01%
iter 1413: loss 2.2662, time 13.73ms, mfu 0.01%
iter 1414: loss 2.2712, time 34.32ms, mfu 0.01%
iter 1415: loss 2.1939, time 14.24ms, mfu 0.01%
iter 1416: loss 2.2439, time 33.90ms, mfu 0.01%
iter 1417: loss 2.2748, time 14.94ms, mfu 0.01%
iter 1418: loss 2.1357, time 14.54ms, mfu 0.01%
iter 1419: loss 2.1936, time 12.80ms, mfu 0.01%
iter 1420: loss 2.1383, time 13.51ms, mfu 0.01%
iter 1421: loss 2.2805, time 14.39ms, mfu 0.01%
iter 1422: loss 2.0812, time 33.55ms, mfu 0.01%
iter 1423: loss 2.2643, time 25.63ms, mfu 0.01%
iter 1424: loss 2.4194, time 23.80ms, mfu 0.01%
iter 1425: loss 2.2260, time 25.60ms, mfu 0.01%
iter 1426: loss 2.3927, time 25.30ms, mfu 0.01%
iter 1427: loss 2.1894, time 31.92ms, mfu 0.01%
iter 1428: loss 2.1888, time 38.90ms, mfu 0.00%
iter 1429: loss 2.2994, time 26.71ms, mfu 0.00%
iter 1430: loss 2.1222, time 30.24ms, mfu 0.00%
iter 1431: loss 2.2646, time 23.57ms, mfu 0.00%
iter 1432: loss 2.3382, time 27.92ms, mfu 0.00%
iter 1433: loss 2.0986, time 36.54ms, mfu 0.00%
iter 1434: loss 2.1972, time 20.48ms, mfu 0.00%
iter 1435: loss 2.2157, time 15.49ms, mfu 0.00%
iter 1436: loss 2.0375, time 20.45ms, mfu 0.00%
iter 1437: loss 2.1070, time 14.81ms, mfu 0.00%
iter 1438: loss 2.2216, time 16.18ms, mfu 0.01%
iter 1439: loss 2.2048, time 19.19ms, mfu 0.01%
step 1440: train loss 2.1677, val loss 2.2348
iter 1440: loss 2.2092, time 126.64ms, mfu 0.00%
iter 1441: loss 2.2835, time 14.72ms, mfu 0.00%
iter 1442: loss 2.0387, time 14.93ms, mfu 0.01%
iter 1443: loss 2.2000, time 13.96ms, mfu 0.01%
iter 1444: loss 2.0773, time 14.31ms, mfu 0.01%
iter 1445: loss 2.3009, time 17.00ms, mfu 0.01%
iter 1446: loss 2.1272, time 15.91ms, mfu 0.01%
iter 1447: loss 2.1203, time 15.32ms, mfu 0.01%
iter 1448: loss 2.1576, time 17.08ms, mfu 0.01%
iter 1449: loss 2.1589, time 15.56ms, mfu 0.01%
iter 1450: loss 2.1541, time 18.19ms, mfu 0.01%
iter 1451: loss 2.4282, time 20.11ms, mfu 0.01%
iter 1452: loss 2.1663, time 33.79ms, mfu 0.01%
iter 1453: loss 2.3629, time 33.84ms, mfu 0.01%
iter 1454: loss 2.2295, time 32.50ms, mfu 0.01%
iter 1455: loss 2.3355, time 32.28ms, mfu 0.00%
iter 1456: loss 2.0419, time 35.19ms, mfu 0.00%
iter 1457: loss 2.2479, time 33.81ms, mfu 0.00%
iter 1458: loss 2.2480, time 35.31ms, mfu 0.00%
iter 1459: loss 2.2852, time 32.19ms, mfu 0.00%
iter 1460: loss 2.4135, time 32.13ms, mfu 0.00%
iter 1461: loss 2.1549, time 31.86ms, mfu 0.00%
iter 1462: loss 2.3191, time 32.52ms, mfu 0.00%
iter 1463: loss 2.2652, time 32.89ms, mfu 0.00%
iter 1464: loss 2.2512, time 32.38ms, mfu 0.00%
iter 1465: loss 2.1884, time 32.17ms, mfu 0.00%
iter 1466: loss 2.1682, time 32.50ms, mfu 0.00%
iter 1467: loss 2.2367, time 32.92ms, mfu 0.00%
iter 1468: loss 2.1232, time 33.95ms, mfu 0.00%
iter 1469: loss 2.3151, time 35.33ms, mfu 0.00%
iter 1470: loss 2.1135, time 34.11ms, mfu 0.00%
iter 1471: loss 2.1086, time 16.25ms, mfu 0.00%
iter 1472: loss 2.2456, time 34.14ms, mfu 0.00%
iter 1473: loss 2.3117, time 34.12ms, mfu 0.00%
iter 1474: loss 2.2847, time 33.07ms, mfu 0.00%
iter 1475: loss 2.2605, time 32.85ms, mfu 0.00%
iter 1476: loss 2.1608, time 31.87ms, mfu 0.00%
iter 1477: loss 2.1341, time 32.10ms, mfu 0.00%
iter 1478: loss 2.1628, time 31.08ms, mfu 0.00%
iter 1479: loss 2.0700, time 13.41ms, mfu 0.00%
iter 1480: loss 2.2617, time 32.08ms, mfu 0.00%
iter 1481: loss 2.3294, time 13.66ms, mfu 0.00%
iter 1482: loss 2.2883, time 32.30ms, mfu 0.00%
iter 1483: loss 2.3215, time 31.35ms, mfu 0.00%
iter 1484: loss 2.3034, time 31.88ms, mfu 0.00%
iter 1485: loss 2.2347, time 33.45ms, mfu 0.00%
iter 1486: loss 2.4250, time 33.25ms, mfu 0.00%
iter 1487: loss 2.0907, time 32.59ms, mfu 0.00%
iter 1488: loss 2.3019, time 17.49ms, mfu 0.00%
iter 1489: loss 2.1827, time 13.81ms, mfu 0.00%
iter 1490: loss 2.3142, time 14.51ms, mfu 0.00%
iter 1491: loss 1.9660, time 14.26ms, mfu 0.00%
iter 1492: loss 2.1454, time 14.15ms, mfu 0.01%
iter 1493: loss 2.1752, time 15.07ms, mfu 0.01%
iter 1494: loss 2.3399, time 14.94ms, mfu 0.01%
iter 1495: loss 2.1642, time 15.99ms, mfu 0.01%
iter 1496: loss 2.1704, time 15.23ms, mfu 0.01%
iter 1497: loss 2.1642, time 14.28ms, mfu 0.01%
iter 1498: loss 2.2069, time 15.67ms, mfu 0.01%
iter 1499: loss 2.1049, time 14.52ms, mfu 0.01%
iter 1500: loss 2.1485, time 35.72ms, mfu 0.01%
iter 1501: loss 2.3034, time 35.31ms, mfu 0.01%
iter 1502: loss 2.2479, time 43.33ms, mfu 0.01%
iter 1503: loss 2.2402, time 22.26ms, mfu 0.01%
iter 1504: loss 2.1543, time 39.46ms, mfu 0.00%
iter 1505: loss 2.3821, time 34.85ms, mfu 0.00%
iter 1506: loss 2.2285, time 13.47ms, mfu 0.00%
iter 1507: loss 2.2193, time 33.11ms, mfu 0.00%
iter 1508: loss 2.2178, time 32.44ms, mfu 0.00%
iter 1509: loss 2.0885, time 13.77ms, mfu 0.00%
iter 1510: loss 2.2183, time 13.56ms, mfu 0.01%
iter 1511: loss 2.2772, time 14.41ms, mfu 0.01%
iter 1512: loss 2.2606, time 14.10ms, mfu 0.01%
iter 1513: loss 2.2572, time 13.57ms, mfu 0.01%
iter 1514: loss 2.2294, time 14.14ms, mfu 0.01%
iter 1515: loss 2.2234, time 14.89ms, mfu 0.01%
iter 1516: loss 2.0978, time 12.84ms, mfu 0.01%
iter 1517: loss 2.2108, time 14.68ms, mfu 0.01%
iter 1518: loss 2.0018, time 14.94ms, mfu 0.01%
iter 1519: loss 2.2499, time 14.05ms, mfu 0.01%
iter 1520: loss 2.2513, time 13.25ms, mfu 0.01%
iter 1521: loss 2.3097, time 13.57ms, mfu 0.01%
iter 1522: loss 2.2702, time 14.47ms, mfu 0.01%
iter 1523: loss 2.1306, time 13.92ms, mfu 0.01%
iter 1524: loss 2.2673, time 13.93ms, mfu 0.01%
iter 1525: loss 2.2669, time 13.16ms, mfu 0.01%
iter 1526: loss 2.0590, time 13.93ms, mfu 0.01%
iter 1527: loss 2.1358, time 13.79ms, mfu 0.01%
iter 1528: loss 2.3225, time 13.24ms, mfu 0.01%
iter 1529: loss 2.2082, time 32.50ms, mfu 0.01%
iter 1530: loss 2.1013, time 15.52ms, mfu 0.01%
iter 1531: loss 2.1350, time 13.88ms, mfu 0.01%
iter 1532: loss 2.1585, time 14.04ms, mfu 0.01%
iter 1533: loss 2.1485, time 13.50ms, mfu 0.01%
iter 1534: loss 2.1872, time 13.50ms, mfu 0.01%
iter 1535: loss 2.2945, time 31.97ms, mfu 0.01%
iter 1536: loss 2.2453, time 32.73ms, mfu 0.01%
iter 1537: loss 2.1260, time 33.83ms, mfu 0.01%
iter 1538: loss 2.1946, time 32.79ms, mfu 0.01%
iter 1539: loss 2.2027, time 34.74ms, mfu 0.01%
iter 1540: loss 2.3560, time 34.46ms, mfu 0.01%
iter 1541: loss 2.1448, time 36.52ms, mfu 0.00%
iter 1542: loss 2.0914, time 35.63ms, mfu 0.00%
iter 1543: loss 2.1702, time 33.03ms, mfu 0.00%
iter 1544: loss 2.0911, time 16.73ms, mfu 0.00%
iter 1545: loss 2.2179, time 33.82ms, mfu 0.00%
iter 1546: loss 2.1069, time 34.85ms, mfu 0.00%
iter 1547: loss 2.1426, time 15.80ms, mfu 0.00%
iter 1548: loss 2.0664, time 38.80ms, mfu 0.00%
iter 1549: loss 2.1514, time 34.38ms, mfu 0.00%
iter 1550: loss 2.2437, time 34.56ms, mfu 0.00%
iter 1551: loss 1.9778, time 31.84ms, mfu 0.00%
iter 1552: loss 2.2921, time 33.04ms, mfu 0.00%
iter 1553: loss 2.2402, time 33.10ms, mfu 0.00%
iter 1554: loss 2.2978, time 32.57ms, mfu 0.00%
iter 1555: loss 2.1565, time 14.18ms, mfu 0.00%
iter 1556: loss 2.1586, time 32.57ms, mfu 0.00%
iter 1557: loss 2.1549, time 12.99ms, mfu 0.00%
iter 1558: loss 2.2915, time 32.90ms, mfu 0.00%
iter 1559: loss 2.0992, time 32.67ms, mfu 0.00%
step 1560: train loss 2.1590, val loss 2.1961
saving checkpoint to out-capote-wordscramble-char
iter 1560: loss 2.3304, time 447.39ms, mfu 0.00%
iter 1561: loss 2.2288, time 12.41ms, mfu 0.00%
iter 1562: loss 2.1090, time 14.53ms, mfu 0.00%
iter 1563: loss 2.3058, time 13.97ms, mfu 0.00%
iter 1564: loss 2.3151, time 14.58ms, mfu 0.00%
iter 1565: loss 2.1103, time 14.89ms, mfu 0.01%
iter 1566: loss 2.2393, time 14.57ms, mfu 0.01%
iter 1567: loss 2.1662, time 14.47ms, mfu 0.01%
iter 1568: loss 2.3045, time 13.30ms, mfu 0.01%
iter 1569: loss 2.1710, time 13.73ms, mfu 0.01%
iter 1570: loss 2.1686, time 14.78ms, mfu 0.01%
iter 1571: loss 2.1718, time 17.65ms, mfu 0.01%
iter 1572: loss 2.1427, time 14.80ms, mfu 0.01%
iter 1573: loss 2.1099, time 16.59ms, mfu 0.01%
iter 1574: loss 2.0989, time 36.19ms, mfu 0.01%
iter 1575: loss 2.1964, time 52.81ms, mfu 0.01%
iter 1576: loss 2.1857, time 19.06ms, mfu 0.01%
iter 1577: loss 2.1886, time 12.78ms, mfu 0.01%
iter 1578: loss 2.1889, time 35.45ms, mfu 0.01%
iter 1579: loss 2.1590, time 36.60ms, mfu 0.01%
iter 1580: loss 2.1104, time 36.48ms, mfu 0.00%
iter 1581: loss 2.1036, time 15.13ms, mfu 0.01%
iter 1582: loss 2.1144, time 15.30ms, mfu 0.01%
iter 1583: loss 2.1165, time 13.91ms, mfu 0.01%
iter 1584: loss 2.0991, time 15.04ms, mfu 0.01%
iter 1585: loss 2.1643, time 14.81ms, mfu 0.01%
iter 1586: loss 2.0110, time 13.66ms, mfu 0.01%
iter 1587: loss 2.1507, time 14.27ms, mfu 0.01%
iter 1588: loss 2.1652, time 15.68ms, mfu 0.01%
iter 1589: loss 2.1504, time 33.82ms, mfu 0.01%
iter 1590: loss 2.2638, time 14.34ms, mfu 0.01%
iter 1591: loss 2.0317, time 14.96ms, mfu 0.01%
iter 1592: loss 2.2611, time 13.61ms, mfu 0.01%
iter 1593: loss 2.2913, time 13.89ms, mfu 0.01%
iter 1594: loss 2.2742, time 15.60ms, mfu 0.01%
iter 1595: loss 2.1930, time 13.92ms, mfu 0.01%
iter 1596: loss 2.3437, time 14.89ms, mfu 0.01%
iter 1597: loss 2.2665, time 15.27ms, mfu 0.01%
iter 1598: loss 2.2847, time 14.17ms, mfu 0.01%
iter 1599: loss 2.1160, time 15.72ms, mfu 0.01%
