Overriding config with config/train_voynich_char.py:
# train a miniature character-level small GPT

out_dir = 'out-voynich-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'voynich_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 25 (inside data/voynich_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 151,104 parameters
iter 1292: loss 1.5363, time 10.72ms, mfu 0.01%
iter 1293: loss 1.3340, time 10.87ms, mfu 0.01%
iter 1294: loss 1.4531, time 10.75ms, mfu 0.01%
iter 1295: loss 1.4178, time 11.20ms, mfu 0.01%
iter 1296: loss 1.5481, time 13.61ms, mfu 0.01%
iter 1297: loss 1.4892, time 12.97ms, mfu 0.01%
iter 1298: loss 1.3936, time 11.64ms, mfu 0.01%
iter 1299: loss 1.3225, time 11.37ms, mfu 0.01%
iter 1300: loss 1.5837, time 10.98ms, mfu 0.01%
iter 1301: loss 1.4210, time 11.43ms, mfu 0.01%
iter 1302: loss 1.3712, time 13.08ms, mfu 0.01%
iter 1303: loss 1.2977, time 11.25ms, mfu 0.01%
iter 1304: loss 1.5126, time 10.69ms, mfu 0.01%
iter 1305: loss 1.3758, time 10.68ms, mfu 0.01%
iter 1306: loss 1.4103, time 10.78ms, mfu 0.01%
iter 1307: loss 1.4436, time 11.33ms, mfu 0.01%
iter 1308: loss 1.3212, time 13.01ms, mfu 0.01%
iter 1309: loss 1.2985, time 10.71ms, mfu 0.01%
iter 1310: loss 1.3818, time 11.17ms, mfu 0.01%
iter 1311: loss 1.3560, time 10.83ms, mfu 0.01%
iter 1312: loss 1.3843, time 11.02ms, mfu 0.01%
iter 1313: loss 1.4059, time 11.47ms, mfu 0.01%
iter 1314: loss 1.3038, time 11.55ms, mfu 0.01%
iter 1315: loss 1.4028, time 11.13ms, mfu 0.01%
iter 1316: loss 1.3952, time 11.64ms, mfu 0.01%
iter 1317: loss 1.4823, time 11.08ms, mfu 0.01%
iter 1318: loss 1.3242, time 11.02ms, mfu 0.01%
iter 1319: loss 1.4918, time 12.02ms, mfu 0.01%
step 1320: train loss 1.4261, val loss 1.3400
iter 1320: loss 1.5034, time 91.84ms, mfu 0.01%
iter 1321: loss 1.3945, time 11.93ms, mfu 0.01%
iter 1322: loss 1.3923, time 10.70ms, mfu 0.01%
iter 1323: loss 1.4681, time 11.41ms, mfu 0.01%
iter 1324: loss 1.2195, time 11.12ms, mfu 0.01%
iter 1325: loss 1.4029, time 30.55ms, mfu 0.01%
iter 1326: loss 1.3444, time 13.35ms, mfu 0.01%
iter 1327: loss 1.4616, time 10.63ms, mfu 0.01%
iter 1328: loss 1.3341, time 11.16ms, mfu 0.01%
iter 1329: loss 1.3361, time 11.34ms, mfu 0.01%
iter 1330: loss 1.4353, time 10.84ms, mfu 0.01%
iter 1331: loss 1.2726, time 11.48ms, mfu 0.01%
iter 1332: loss 1.4744, time 11.66ms, mfu 0.01%
iter 1333: loss 1.3666, time 10.38ms, mfu 0.01%
iter 1334: loss 1.3448, time 11.12ms, mfu 0.01%
iter 1335: loss 1.3383, time 11.86ms, mfu 0.01%
iter 1336: loss 1.2728, time 11.75ms, mfu 0.01%
iter 1337: loss 1.3790, time 12.52ms, mfu 0.01%
iter 1338: loss 1.3110, time 12.79ms, mfu 0.01%
iter 1339: loss 1.3933, time 11.73ms, mfu 0.01%
iter 1340: loss 1.4321, time 10.61ms, mfu 0.01%
iter 1341: loss 1.3161, time 31.36ms, mfu 0.01%
iter 1342: loss 1.3562, time 31.03ms, mfu 0.01%
iter 1343: loss 1.3958, time 11.09ms, mfu 0.01%
iter 1344: loss 1.2772, time 30.47ms, mfu 0.01%
iter 1345: loss 1.3125, time 10.84ms, mfu 0.01%
iter 1346: loss 1.4156, time 11.43ms, mfu 0.01%
iter 1347: loss 1.1508, time 10.75ms, mfu 0.01%
iter 1348: loss 1.2357, time 11.09ms, mfu 0.01%
iter 1349: loss 1.3762, time 11.12ms, mfu 0.01%
iter 1350: loss 1.2897, time 11.20ms, mfu 0.01%
iter 1351: loss 1.3815, time 10.93ms, mfu 0.01%
iter 1352: loss 1.4680, time 11.59ms, mfu 0.01%
iter 1353: loss 1.4555, time 10.82ms, mfu 0.01%
iter 1354: loss 1.7984, time 11.15ms, mfu 0.01%
iter 1355: loss 1.4349, time 10.87ms, mfu 0.01%
iter 1356: loss 1.3355, time 10.50ms, mfu 0.01%
iter 1357: loss 1.4188, time 11.43ms, mfu 0.01%
iter 1358: loss 1.2303, time 11.22ms, mfu 0.01%
iter 1359: loss 1.5545, time 10.45ms, mfu 0.01%
iter 1360: loss 1.3226, time 10.60ms, mfu 0.01%
iter 1361: loss 1.4483, time 11.12ms, mfu 0.01%
iter 1362: loss 1.5161, time 10.46ms, mfu 0.01%
iter 1363: loss 1.4031, time 10.91ms, mfu 0.01%
iter 1364: loss 1.5314, time 11.01ms, mfu 0.01%
iter 1365: loss 1.5036, time 11.04ms, mfu 0.01%
iter 1366: loss 1.2792, time 10.71ms, mfu 0.01%
iter 1367: loss 1.4780, time 12.01ms, mfu 0.01%
iter 1368: loss 1.5758, time 10.79ms, mfu 0.01%
iter 1369: loss 1.2702, time 11.30ms, mfu 0.01%
iter 1370: loss 1.4045, time 11.04ms, mfu 0.01%
iter 1371: loss 1.3588, time 11.01ms, mfu 0.01%
iter 1372: loss 1.4581, time 14.28ms, mfu 0.01%
iter 1373: loss 1.4468, time 11.33ms, mfu 0.01%
iter 1374: loss 1.4320, time 11.30ms, mfu 0.01%
iter 1375: loss 1.4710, time 11.29ms, mfu 0.01%
iter 1376: loss 1.4673, time 11.36ms, mfu 0.01%
iter 1377: loss 1.3733, time 10.65ms, mfu 0.01%
iter 1378: loss 1.5539, time 11.12ms, mfu 0.01%
iter 1379: loss 1.4818, time 10.82ms, mfu 0.01%
iter 1380: loss 1.3833, time 10.80ms, mfu 0.01%
iter 1381: loss 1.2639, time 10.97ms, mfu 0.01%
iter 1382: loss 1.4806, time 11.11ms, mfu 0.01%
iter 1383: loss 1.3754, time 11.48ms, mfu 0.01%
iter 1384: loss 1.4808, time 10.89ms, mfu 0.01%
iter 1385: loss 1.4499, time 11.22ms, mfu 0.01%
iter 1386: loss 1.1859, time 10.88ms, mfu 0.01%
iter 1387: loss 1.3124, time 10.90ms, mfu 0.01%
iter 1388: loss 1.3185, time 11.43ms, mfu 0.01%
iter 1389: loss 1.5598, time 11.03ms, mfu 0.01%
iter 1390: loss 1.3350, time 11.16ms, mfu 0.01%
iter 1391: loss 1.2880, time 11.86ms, mfu 0.01%
iter 1392: loss 1.4641, time 10.85ms, mfu 0.01%
iter 1393: loss 1.4510, time 10.83ms, mfu 0.01%
iter 1394: loss 1.4036, time 11.21ms, mfu 0.01%
iter 1395: loss 1.4070, time 10.75ms, mfu 0.01%
iter 1396: loss 1.3632, time 11.42ms, mfu 0.01%
iter 1397: loss 1.4209, time 11.62ms, mfu 0.01%
iter 1398: loss 1.0995, time 11.54ms, mfu 0.01%
iter 1399: loss 1.2904, time 11.07ms, mfu 0.01%
iter 1400: loss 1.5326, time 10.80ms, mfu 0.01%
iter 1401: loss 1.3558, time 10.85ms, mfu 0.01%
iter 1402: loss 1.3470, time 10.81ms, mfu 0.01%
iter 1403: loss 1.4918, time 11.11ms, mfu 0.01%
iter 1404: loss 1.4073, time 10.57ms, mfu 0.01%
iter 1405: loss 1.3112, time 10.97ms, mfu 0.01%
iter 1406: loss 1.3768, time 11.14ms, mfu 0.01%
iter 1407: loss 1.3621, time 10.91ms, mfu 0.01%
iter 1408: loss 1.5909, time 11.04ms, mfu 0.01%
iter 1409: loss 1.2045, time 11.07ms, mfu 0.01%
iter 1410: loss 1.3210, time 10.58ms, mfu 0.01%
iter 1411: loss 1.4348, time 10.55ms, mfu 0.01%
iter 1412: loss 1.3042, time 11.16ms, mfu 0.01%
iter 1413: loss 1.4412, time 10.72ms, mfu 0.01%
iter 1414: loss 1.4672, time 10.77ms, mfu 0.01%
iter 1415: loss 1.4516, time 10.97ms, mfu 0.01%
iter 1416: loss 1.4725, time 11.22ms, mfu 0.01%
iter 1417: loss 1.3415, time 30.48ms, mfu 0.01%
iter 1418: loss 1.2708, time 11.32ms, mfu 0.01%
iter 1419: loss 1.4369, time 10.86ms, mfu 0.01%
iter 1420: loss 1.4353, time 12.33ms, mfu 0.01%
iter 1421: loss 1.4962, time 11.59ms, mfu 0.01%
iter 1422: loss 1.4018, time 10.63ms, mfu 0.01%
iter 1423: loss 1.4517, time 10.90ms, mfu 0.01%
iter 1424: loss 1.2443, time 12.57ms, mfu 0.01%
iter 1425: loss 1.4834, time 30.17ms, mfu 0.01%
iter 1426: loss 1.3528, time 29.75ms, mfu 0.01%
iter 1427: loss 1.6313, time 11.05ms, mfu 0.01%
iter 1428: loss 1.2478, time 11.27ms, mfu 0.01%
iter 1429: loss 1.2967, time 11.42ms, mfu 0.01%
iter 1430: loss 1.2555, time 11.01ms, mfu 0.01%
iter 1431: loss 1.6396, time 11.10ms, mfu 0.01%
iter 1432: loss 1.3713, time 10.90ms, mfu 0.01%
iter 1433: loss 1.5112, time 10.64ms, mfu 0.01%
iter 1434: loss 1.3177, time 11.10ms, mfu 0.01%
iter 1435: loss 1.3145, time 11.15ms, mfu 0.01%
iter 1436: loss 1.3018, time 11.15ms, mfu 0.01%
iter 1437: loss 1.3923, time 11.34ms, mfu 0.01%
iter 1438: loss 1.3189, time 10.86ms, mfu 0.01%
iter 1439: loss 1.3958, time 11.06ms, mfu 0.01%
step 1440: train loss 1.4251, val loss 1.3061
iter 1440: loss 1.5729, time 90.60ms, mfu 0.01%
iter 1441: loss 1.5926, time 11.07ms, mfu 0.01%
iter 1442: loss 1.3773, time 10.87ms, mfu 0.01%
iter 1443: loss 1.3755, time 10.77ms, mfu 0.01%
iter 1444: loss 1.4080, time 10.76ms, mfu 0.01%
iter 1445: loss 1.4983, time 11.38ms, mfu 0.01%
iter 1446: loss 1.3356, time 10.97ms, mfu 0.01%
iter 1447: loss 1.4410, time 11.12ms, mfu 0.01%
iter 1448: loss 1.1646, time 11.15ms, mfu 0.01%
iter 1449: loss 1.2704, time 11.30ms, mfu 0.01%
iter 1450: loss 1.3880, time 10.89ms, mfu 0.01%
iter 1451: loss 1.4139, time 11.27ms, mfu 0.01%
iter 1452: loss 1.3950, time 10.94ms, mfu 0.01%
iter 1453: loss 1.3814, time 10.97ms, mfu 0.01%
iter 1454: loss 1.5352, time 11.31ms, mfu 0.01%
iter 1455: loss 1.2800, time 11.03ms, mfu 0.01%
iter 1456: loss 1.3850, time 10.67ms, mfu 0.01%
iter 1457: loss 1.4585, time 11.25ms, mfu 0.01%
iter 1458: loss 1.4352, time 11.12ms, mfu 0.01%
iter 1459: loss 1.3075, time 10.92ms, mfu 0.01%
iter 1460: loss 1.3882, time 10.77ms, mfu 0.01%
iter 1461: loss 1.5436, time 11.11ms, mfu 0.01%
iter 1462: loss 1.3794, time 11.32ms, mfu 0.01%
iter 1463: loss 1.3584, time 11.39ms, mfu 0.01%
iter 1464: loss 1.4776, time 10.68ms, mfu 0.01%
iter 1465: loss 1.3865, time 11.15ms, mfu 0.01%
iter 1466: loss 1.3909, time 11.21ms, mfu 0.01%
iter 1467: loss 1.5238, time 10.50ms, mfu 0.01%
iter 1468: loss 1.2050, time 10.83ms, mfu 0.01%
iter 1469: loss 1.3277, time 11.01ms, mfu 0.01%
iter 1470: loss 1.3930, time 10.69ms, mfu 0.01%
iter 1471: loss 1.3051, time 10.89ms, mfu 0.01%
iter 1472: loss 1.3937, time 11.25ms, mfu 0.01%
iter 1473: loss 1.3583, time 10.59ms, mfu 0.01%
iter 1474: loss 1.2855, time 11.20ms, mfu 0.01%
iter 1475: loss 1.3248, time 11.12ms, mfu 0.01%
iter 1476: loss 1.4987, time 11.28ms, mfu 0.01%
iter 1477: loss 1.4920, time 11.32ms, mfu 0.01%
iter 1478: loss 1.3900, time 11.24ms, mfu 0.01%
iter 1479: loss 1.5139, time 10.47ms, mfu 0.01%
iter 1480: loss 1.3517, time 10.95ms, mfu 0.01%
iter 1481: loss 1.4683, time 12.09ms, mfu 0.01%
iter 1482: loss 1.4188, time 11.82ms, mfu 0.01%
iter 1483: loss 1.4205, time 11.07ms, mfu 0.01%
iter 1484: loss 1.3556, time 12.56ms, mfu 0.01%
iter 1485: loss 1.3181, time 11.71ms, mfu 0.01%
iter 1486: loss 1.5036, time 10.98ms, mfu 0.01%
iter 1487: loss 1.3778, time 10.77ms, mfu 0.01%
iter 1488: loss 1.5876, time 11.05ms, mfu 0.01%
iter 1489: loss 1.2902, time 10.77ms, mfu 0.01%
iter 1490: loss 1.4993, time 10.99ms, mfu 0.01%
iter 1491: loss 1.3312, time 11.28ms, mfu 0.01%
iter 1492: loss 1.2096, time 10.85ms, mfu 0.01%
iter 1493: loss 1.3514, time 10.82ms, mfu 0.01%
iter 1494: loss 1.3022, time 11.20ms, mfu 0.01%
iter 1495: loss 1.3463, time 11.07ms, mfu 0.01%
iter 1496: loss 1.2673, time 10.89ms, mfu 0.01%
iter 1497: loss 1.4817, time 10.77ms, mfu 0.01%
iter 1498: loss 1.2683, time 11.05ms, mfu 0.01%
iter 1499: loss 1.4939, time 11.47ms, mfu 0.01%
iter 1500: loss 1.3534, time 12.59ms, mfu 0.01%
iter 1501: loss 1.4654, time 10.67ms, mfu 0.01%
iter 1502: loss 1.3451, time 11.02ms, mfu 0.01%
iter 1503: loss 1.2782, time 11.12ms, mfu 0.01%
iter 1504: loss 1.3009, time 12.74ms, mfu 0.01%
iter 1505: loss 1.3114, time 11.19ms, mfu 0.01%
iter 1506: loss 1.3602, time 12.08ms, mfu 0.01%
iter 1507: loss 1.2999, time 10.22ms, mfu 0.01%
iter 1508: loss 1.3755, time 11.22ms, mfu 0.01%
iter 1509: loss 1.3318, time 10.71ms, mfu 0.01%
iter 1510: loss 1.3980, time 29.21ms, mfu 0.01%
iter 1511: loss 1.3827, time 11.21ms, mfu 0.01%
iter 1512: loss 1.4772, time 11.09ms, mfu 0.01%
iter 1513: loss 1.3799, time 10.75ms, mfu 0.01%
iter 1514: loss 1.3740, time 10.78ms, mfu 0.01%
iter 1515: loss 1.3497, time 10.77ms, mfu 0.01%
iter 1516: loss 1.4437, time 10.31ms, mfu 0.01%
iter 1517: loss 1.4915, time 11.26ms, mfu 0.01%
iter 1518: loss 1.4782, time 10.83ms, mfu 0.01%
iter 1519: loss 1.5452, time 10.62ms, mfu 0.01%
iter 1520: loss 1.4913, time 11.14ms, mfu 0.01%
iter 1521: loss 1.5631, time 10.81ms, mfu 0.01%
iter 1522: loss 1.4844, time 10.41ms, mfu 0.01%
iter 1523: loss 1.3075, time 10.80ms, mfu 0.01%
iter 1524: loss 1.4522, time 10.36ms, mfu 0.01%
iter 1525: loss 1.3503, time 11.07ms, mfu 0.01%
iter 1526: loss 1.4506, time 11.08ms, mfu 0.01%
iter 1527: loss 1.4284, time 10.82ms, mfu 0.01%
iter 1528: loss 1.5190, time 11.08ms, mfu 0.01%
iter 1529: loss 1.3544, time 11.44ms, mfu 0.01%
iter 1530: loss 1.2877, time 10.65ms, mfu 0.01%
iter 1531: loss 1.3110, time 11.00ms, mfu 0.01%
iter 1532: loss 1.2677, time 11.89ms, mfu 0.01%
iter 1533: loss 1.4455, time 10.75ms, mfu 0.01%
iter 1534: loss 1.2664, time 10.94ms, mfu 0.01%
iter 1535: loss 1.5495, time 11.17ms, mfu 0.01%
iter 1536: loss 1.3930, time 10.73ms, mfu 0.01%
iter 1537: loss 1.4587, time 11.23ms, mfu 0.01%
iter 1538: loss 1.5560, time 11.08ms, mfu 0.01%
iter 1539: loss 1.4638, time 10.93ms, mfu 0.01%
iter 1540: loss 1.5059, time 11.05ms, mfu 0.01%
iter 1541: loss 1.5483, time 11.13ms, mfu 0.01%
iter 1542: loss 1.3744, time 10.91ms, mfu 0.01%
iter 1543: loss 1.3470, time 11.07ms, mfu 0.01%
iter 1544: loss 1.3407, time 10.87ms, mfu 0.01%
iter 1545: loss 1.2790, time 10.44ms, mfu 0.01%
iter 1546: loss 1.2816, time 10.79ms, mfu 0.01%
iter 1547: loss 1.4095, time 10.88ms, mfu 0.01%
iter 1548: loss 1.5477, time 10.67ms, mfu 0.01%
iter 1549: loss 1.3566, time 11.39ms, mfu 0.01%
iter 1550: loss 1.4622, time 11.22ms, mfu 0.01%
iter 1551: loss 1.3654, time 10.64ms, mfu 0.01%
iter 1552: loss 1.3819, time 11.34ms, mfu 0.01%
iter 1553: loss 1.3413, time 10.68ms, mfu 0.01%
iter 1554: loss 1.3330, time 10.75ms, mfu 0.01%
iter 1555: loss 1.3560, time 10.80ms, mfu 0.01%
iter 1556: loss 1.4433, time 10.77ms, mfu 0.01%
iter 1557: loss 1.4610, time 10.89ms, mfu 0.01%
iter 1558: loss 1.4807, time 11.18ms, mfu 0.01%
iter 1559: loss 1.4571, time 10.71ms, mfu 0.01%
step 1560: train loss 1.3609, val loss 1.3016
iter 1560: loss 1.5208, time 89.24ms, mfu 0.01%
iter 1561: loss 1.4555, time 10.55ms, mfu 0.01%
iter 1562: loss 1.2432, time 10.67ms, mfu 0.01%
iter 1563: loss 1.4259, time 11.35ms, mfu 0.01%
iter 1564: loss 1.3423, time 10.72ms, mfu 0.01%
iter 1565: loss 1.4211, time 10.67ms, mfu 0.01%
iter 1566: loss 1.3099, time 11.22ms, mfu 0.01%
iter 1567: loss 1.3010, time 10.88ms, mfu 0.01%
iter 1568: loss 1.2954, time 10.79ms, mfu 0.01%
iter 1569: loss 1.5318, time 11.14ms, mfu 0.01%
iter 1570: loss 1.5388, time 10.40ms, mfu 0.01%
iter 1571: loss 1.1796, time 10.85ms, mfu 0.01%
iter 1572: loss 1.4227, time 10.83ms, mfu 0.01%
iter 1573: loss 1.3596, time 10.63ms, mfu 0.01%
iter 1574: loss 1.3957, time 11.41ms, mfu 0.01%
iter 1575: loss 1.4515, time 10.98ms, mfu 0.01%
iter 1576: loss 1.2690, time 10.49ms, mfu 0.01%
iter 1577: loss 1.7051, time 11.54ms, mfu 0.01%
iter 1578: loss 1.3092, time 29.93ms, mfu 0.01%
iter 1579: loss 1.2757, time 10.64ms, mfu 0.01%
iter 1580: loss 1.3545, time 12.80ms, mfu 0.01%
iter 1581: loss 1.4489, time 11.83ms, mfu 0.01%
iter 1582: loss 1.3999, time 11.08ms, mfu 0.01%
iter 1583: loss 1.2476, time 10.76ms, mfu 0.01%
iter 1584: loss 1.3983, time 11.65ms, mfu 0.01%
iter 1585: loss 1.4602, time 12.26ms, mfu 0.01%
iter 1586: loss 1.3516, time 10.64ms, mfu 0.01%
iter 1587: loss 1.3322, time 12.10ms, mfu 0.01%
iter 1588: loss 1.3318, time 11.04ms, mfu 0.01%
iter 1589: loss 1.3534, time 10.57ms, mfu 0.01%
iter 1590: loss 1.3464, time 10.99ms, mfu 0.01%
iter 1591: loss 1.3943, time 11.01ms, mfu 0.01%
iter 1592: loss 1.3629, time 10.75ms, mfu 0.01%
iter 1593: loss 1.4906, time 11.18ms, mfu 0.01%
iter 1594: loss 1.2649, time 10.72ms, mfu 0.01%
iter 1595: loss 1.3630, time 10.53ms, mfu 0.01%
iter 1596: loss 1.4163, time 11.01ms, mfu 0.01%
iter 1597: loss 1.3376, time 10.66ms, mfu 0.01%
iter 1598: loss 1.2690, time 11.18ms, mfu 0.01%
iter 1599: loss 1.3256, time 11.12ms, mfu 0.01%
iter 1600: loss 1.5035, time 10.67ms, mfu 0.01%
iter 1601: loss 1.3353, time 11.04ms, mfu 0.01%
iter 1602: loss 1.3534, time 11.26ms, mfu 0.01%
iter 1603: loss 1.3860, time 10.63ms, mfu 0.01%
iter 1604: loss 1.6698, time 10.91ms, mfu 0.01%
iter 1605: loss 1.2760, time 11.17ms, mfu 0.01%
iter 1606: loss 1.3892, time 10.70ms, mfu 0.01%
iter 1607: loss 1.4765, time 11.17ms, mfu 0.01%
iter 1608: loss 1.3490, time 10.89ms, mfu 0.01%
iter 1609: loss 1.4509, time 10.82ms, mfu 0.01%
iter 1610: loss 1.4290, time 11.49ms, mfu 0.01%
iter 1611: loss 1.3855, time 11.15ms, mfu 0.01%
iter 1612: loss 1.5649, time 10.71ms, mfu 0.01%
iter 1613: loss 1.4801, time 10.93ms, mfu 0.01%
iter 1614: loss 1.1482, time 11.82ms, mfu 0.01%
iter 1615: loss 1.3376, time 10.35ms, mfu 0.01%
iter 1616: loss 1.3715, time 10.95ms, mfu 0.01%
iter 1617: loss 1.4955, time 11.05ms, mfu 0.01%
iter 1618: loss 1.3141, time 10.69ms, mfu 0.01%
iter 1619: loss 1.2457, time 11.02ms, mfu 0.01%
iter 1620: loss 1.5262, time 10.86ms, mfu 0.01%
iter 1621: loss 1.3960, time 10.71ms, mfu 0.01%
iter 1622: loss 1.4429, time 10.91ms, mfu 0.01%
iter 1623: loss 1.3244, time 10.89ms, mfu 0.01%
iter 1624: loss 1.3149, time 10.56ms, mfu 0.01%
iter 1625: loss 1.4577, time 10.72ms, mfu 0.01%
iter 1626: loss 1.2776, time 10.72ms, mfu 0.01%
iter 1627: loss 1.5305, time 10.84ms, mfu 0.01%
iter 1628: loss 1.2181, time 11.52ms, mfu 0.01%
iter 1629: loss 1.4189, time 10.66ms, mfu 0.01%
iter 1630: loss 1.2017, time 11.10ms, mfu 0.01%
iter 1631: loss 1.3776, time 10.95ms, mfu 0.01%
iter 1632: loss 1.2891, time 10.50ms, mfu 0.01%
iter 1633: loss 1.3357, time 11.34ms, mfu 0.01%
iter 1634: loss 1.2613, time 10.94ms, mfu 0.01%
iter 1635: loss 1.1891, time 10.53ms, mfu 0.01%
iter 1636: loss 1.4121, time 10.89ms, mfu 0.01%
iter 1637: loss 1.5008, time 10.99ms, mfu 0.01%
iter 1638: loss 1.4042, time 10.76ms, mfu 0.01%
iter 1639: loss 1.4586, time 11.26ms, mfu 0.01%
iter 1640: loss 1.2481, time 10.55ms, mfu 0.01%
iter 1641: loss 1.4261, time 10.68ms, mfu 0.01%
iter 1642: loss 1.3697, time 10.90ms, mfu 0.01%
iter 1643: loss 1.4169, time 11.39ms, mfu 0.01%
iter 1644: loss 1.4655, time 10.41ms, mfu 0.01%
iter 1645: loss 1.2531, time 10.77ms, mfu 0.01%
iter 1646: loss 1.0889, time 10.84ms, mfu 0.01%
iter 1647: loss 1.7431, time 10.92ms, mfu 0.01%
iter 1648: loss 1.4035, time 11.01ms, mfu 0.01%
iter 1649: loss 1.4641, time 10.72ms, mfu 0.01%
iter 1650: loss 1.3578, time 10.49ms, mfu 0.01%
iter 1651: loss 1.3626, time 11.17ms, mfu 0.01%
iter 1652: loss 1.4178, time 11.02ms, mfu 0.01%
iter 1653: loss 1.3311, time 47.08ms, mfu 0.01%
iter 1654: loss 1.3100, time 31.69ms, mfu 0.01%
iter 1655: loss 1.5241, time 10.95ms, mfu 0.01%
iter 1656: loss 1.2908, time 10.95ms, mfu 0.01%
iter 1657: loss 1.3013, time 10.71ms, mfu 0.01%
iter 1658: loss 1.3906, time 10.82ms, mfu 0.01%
iter 1659: loss 1.3184, time 10.89ms, mfu 0.01%
iter 1660: loss 1.3399, time 11.44ms, mfu 0.01%
iter 1661: loss 1.4694, time 11.13ms, mfu 0.01%
iter 1662: loss 1.4210, time 10.64ms, mfu 0.01%
iter 1663: loss 1.4010, time 11.19ms, mfu 0.01%
iter 1664: loss 1.3343, time 11.53ms, mfu 0.01%
iter 1665: loss 1.3827, time 10.52ms, mfu 0.01%
iter 1666: loss 1.2723, time 13.05ms, mfu 0.01%
iter 1667: loss 1.4394, time 11.41ms, mfu 0.01%
iter 1668: loss 1.3007, time 10.89ms, mfu 0.01%
iter 1669: loss 1.3907, time 10.32ms, mfu 0.01%
iter 1670: loss 1.2543, time 11.33ms, mfu 0.01%
iter 1671: loss 1.2376, time 12.74ms, mfu 0.01%
iter 1672: loss 1.3908, time 10.77ms, mfu 0.01%
iter 1673: loss 1.3590, time 11.54ms, mfu 0.01%
iter 1674: loss 1.4009, time 11.39ms, mfu 0.01%
iter 1675: loss 1.3549, time 16.03ms, mfu 0.01%
iter 1676: loss 1.3336, time 11.82ms, mfu 0.01%
iter 1677: loss 1.3618, time 12.05ms, mfu 0.01%
iter 1678: loss 1.5155, time 16.66ms, mfu 0.01%
iter 1679: loss 1.4604, time 31.55ms, mfu 0.01%
step 1680: train loss 1.3653, val loss 1.3191
iter 1680: loss 1.2759, time 89.06ms, mfu 0.01%
iter 1681: loss 1.4888, time 10.65ms, mfu 0.01%
iter 1682: loss 1.4681, time 11.17ms, mfu 0.01%
iter 1683: loss 1.2658, time 10.48ms, mfu 0.01%
iter 1684: loss 1.3610, time 11.20ms, mfu 0.01%
iter 1685: loss 1.4700, time 10.54ms, mfu 0.01%
iter 1686: loss 1.2845, time 11.98ms, mfu 0.01%
iter 1687: loss 1.4587, time 10.94ms, mfu 0.01%
iter 1688: loss 1.4025, time 11.59ms, mfu 0.01%
iter 1689: loss 1.2929, time 10.83ms, mfu 0.01%
iter 1690: loss 1.3279, time 11.08ms, mfu 0.01%
iter 1691: loss 1.4012, time 10.71ms, mfu 0.01%
iter 1692: loss 1.4989, time 10.52ms, mfu 0.01%
iter 1693: loss 1.4595, time 11.00ms, mfu 0.01%
iter 1694: loss 1.3272, time 11.07ms, mfu 0.01%
iter 1695: loss 1.3060, time 10.45ms, mfu 0.01%
iter 1696: loss 1.3522, time 10.92ms, mfu 0.01%
iter 1697: loss 1.3751, time 11.07ms, mfu 0.01%
iter 1698: loss 1.0775, time 10.74ms, mfu 0.01%
iter 1699: loss 1.3767, time 10.79ms, mfu 0.01%
iter 1700: loss 1.2936, time 10.75ms, mfu 0.01%
iter 1701: loss 1.4297, time 11.24ms, mfu 0.01%
iter 1702: loss 1.3033, time 11.46ms, mfu 0.01%
iter 1703: loss 1.5485, time 10.40ms, mfu 0.01%
iter 1704: loss 1.3158, time 11.11ms, mfu 0.01%
iter 1705: loss 1.4289, time 11.04ms, mfu 0.01%
iter 1706: loss 1.2698, time 10.66ms, mfu 0.01%
iter 1707: loss 1.4044, time 11.26ms, mfu 0.01%
iter 1708: loss 1.2588, time 10.93ms, mfu 0.01%
iter 1709: loss 1.2971, time 12.87ms, mfu 0.01%
iter 1710: loss 1.3775, time 11.05ms, mfu 0.01%
iter 1711: loss 1.3688, time 11.37ms, mfu 0.01%
iter 1712: loss 1.3828, time 10.42ms, mfu 0.01%
iter 1713: loss 1.4012, time 11.03ms, mfu 0.01%
iter 1714: loss 1.3364, time 10.75ms, mfu 0.01%
iter 1715: loss 1.3663, time 10.41ms, mfu 0.01%
iter 1716: loss 1.3381, time 10.79ms, mfu 0.01%
iter 1717: loss 1.5227, time 10.70ms, mfu 0.01%
iter 1718: loss 1.4167, time 10.67ms, mfu 0.01%
iter 1719: loss 1.2870, time 11.48ms, mfu 0.01%
iter 1720: loss 1.4337, time 10.95ms, mfu 0.01%
iter 1721: loss 1.3631, time 10.80ms, mfu 0.01%
iter 1722: loss 1.2479, time 10.99ms, mfu 0.01%
iter 1723: loss 1.4731, time 11.65ms, mfu 0.01%
