Overriding config with config/train_voynich_wordscramble_char.py:
# train a miniature character-level small GPT

out_dir = 'out-voynich-wordscramble-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'voynich_wordscramble_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 25 (inside data/voynich_wordscramble_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 151,104 parameters
iter 1268: loss 1.4876, time 34.51ms, mfu 0.00%
iter 1269: loss 1.4639, time 35.17ms, mfu 0.00%
iter 1270: loss 1.3564, time 34.63ms, mfu 0.00%
iter 1271: loss 1.4757, time 32.44ms, mfu 0.00%
iter 1272: loss 1.5365, time 32.02ms, mfu 0.00%
iter 1273: loss 1.4389, time 34.07ms, mfu 0.00%
iter 1274: loss 1.5056, time 32.95ms, mfu 0.00%
iter 1275: loss 1.4374, time 34.49ms, mfu 0.00%
iter 1276: loss 1.5311, time 33.07ms, mfu 0.00%
iter 1277: loss 1.5657, time 31.37ms, mfu 0.00%
iter 1278: loss 1.5178, time 32.29ms, mfu 0.00%
iter 1279: loss 1.4380, time 33.60ms, mfu 0.00%
iter 1280: loss 1.3692, time 32.81ms, mfu 0.00%
iter 1281: loss 1.3620, time 33.69ms, mfu 0.00%
iter 1282: loss 1.4168, time 33.27ms, mfu 0.00%
iter 1283: loss 1.4836, time 32.73ms, mfu 0.00%
iter 1284: loss 1.3527, time 34.83ms, mfu 0.00%
iter 1285: loss 1.6209, time 33.00ms, mfu 0.00%
iter 1286: loss 1.3442, time 33.10ms, mfu 0.00%
iter 1287: loss 1.6033, time 33.71ms, mfu 0.00%
iter 1288: loss 1.4636, time 32.61ms, mfu 0.00%
iter 1289: loss 1.5207, time 32.47ms, mfu 0.00%
iter 1290: loss 1.8374, time 32.18ms, mfu 0.00%
iter 1291: loss 1.4965, time 35.41ms, mfu 0.00%
iter 1292: loss 1.5430, time 33.25ms, mfu 0.00%
iter 1293: loss 1.4445, time 35.43ms, mfu 0.00%
iter 1294: loss 1.4078, time 34.28ms, mfu 0.00%
iter 1295: loss 1.4454, time 30.66ms, mfu 0.00%
iter 1296: loss 1.3715, time 33.22ms, mfu 0.00%
iter 1297: loss 1.5299, time 30.92ms, mfu 0.00%
iter 1298: loss 1.4721, time 33.04ms, mfu 0.00%
iter 1299: loss 1.3992, time 31.76ms, mfu 0.00%
iter 1300: loss 1.4798, time 34.54ms, mfu 0.00%
iter 1301: loss 1.6728, time 32.95ms, mfu 0.00%
iter 1302: loss 1.5912, time 38.55ms, mfu 0.00%
iter 1303: loss 1.5315, time 34.07ms, mfu 0.00%
iter 1304: loss 1.5139, time 33.92ms, mfu 0.00%
iter 1305: loss 1.4234, time 20.34ms, mfu 0.00%
iter 1306: loss 1.5023, time 15.96ms, mfu 0.00%
iter 1307: loss 1.4900, time 33.87ms, mfu 0.00%
iter 1308: loss 1.5533, time 33.33ms, mfu 0.00%
iter 1309: loss 1.4345, time 32.25ms, mfu 0.00%
iter 1310: loss 1.4531, time 13.91ms, mfu 0.00%
iter 1311: loss 1.4915, time 33.59ms, mfu 0.00%
iter 1312: loss 1.3945, time 33.00ms, mfu 0.00%
iter 1313: loss 1.4022, time 35.06ms, mfu 0.00%
iter 1314: loss 1.5348, time 35.74ms, mfu 0.00%
iter 1315: loss 1.3786, time 13.62ms, mfu 0.00%
iter 1316: loss 1.5399, time 34.33ms, mfu 0.00%
iter 1317: loss 1.4750, time 33.30ms, mfu 0.00%
iter 1318: loss 1.4739, time 32.13ms, mfu 0.00%
iter 1319: loss 1.4194, time 34.50ms, mfu 0.00%
step 1320: train loss 1.4439, val loss 1.4016
iter 1320: loss 1.4040, time 468.82ms, mfu 0.00%
iter 1321: loss 1.4331, time 32.70ms, mfu 0.00%
iter 1322: loss 1.5065, time 13.22ms, mfu 0.00%
iter 1323: loss 1.5160, time 32.11ms, mfu 0.00%
iter 1324: loss 1.4557, time 32.88ms, mfu 0.00%
iter 1325: loss 1.5994, time 33.36ms, mfu 0.00%
iter 1326: loss 1.4303, time 34.92ms, mfu 0.00%
iter 1327: loss 1.4177, time 32.92ms, mfu 0.00%
iter 1328: loss 1.4832, time 34.17ms, mfu 0.00%
iter 1329: loss 1.3476, time 32.78ms, mfu 0.00%
iter 1330: loss 1.4444, time 32.97ms, mfu 0.00%
iter 1331: loss 1.4413, time 16.77ms, mfu 0.00%
iter 1332: loss 1.5005, time 12.93ms, mfu 0.00%
iter 1333: loss 1.5216, time 35.77ms, mfu 0.00%
iter 1334: loss 1.4002, time 33.74ms, mfu 0.00%
iter 1335: loss 1.3833, time 32.35ms, mfu 0.00%
iter 1336: loss 1.4499, time 32.53ms, mfu 0.00%
iter 1337: loss 1.5024, time 33.57ms, mfu 0.00%
iter 1338: loss 1.3134, time 32.44ms, mfu 0.00%
iter 1339: loss 1.4603, time 33.49ms, mfu 0.00%
iter 1340: loss 1.5067, time 33.15ms, mfu 0.00%
iter 1341: loss 1.4330, time 31.77ms, mfu 0.00%
iter 1342: loss 1.2834, time 34.18ms, mfu 0.00%
iter 1343: loss 1.3762, time 31.38ms, mfu 0.00%
iter 1344: loss 1.4465, time 30.88ms, mfu 0.00%
iter 1345: loss 1.5112, time 13.66ms, mfu 0.00%
iter 1346: loss 1.2721, time 32.54ms, mfu 0.00%
iter 1347: loss 1.3402, time 13.55ms, mfu 0.00%
iter 1348: loss 1.4426, time 32.11ms, mfu 0.00%
iter 1349: loss 1.4196, time 33.39ms, mfu 0.00%
iter 1350: loss 1.3901, time 32.53ms, mfu 0.00%
iter 1351: loss 1.4283, time 35.53ms, mfu 0.00%
iter 1352: loss 1.5704, time 35.05ms, mfu 0.00%
iter 1353: loss 1.3985, time 38.79ms, mfu 0.00%
iter 1354: loss 1.4199, time 35.62ms, mfu 0.00%
iter 1355: loss 1.3150, time 33.02ms, mfu 0.00%
iter 1356: loss 1.3812, time 33.68ms, mfu 0.00%
iter 1357: loss 1.5794, time 34.15ms, mfu 0.00%
iter 1358: loss 1.5358, time 38.09ms, mfu 0.00%
iter 1359: loss 1.5261, time 36.64ms, mfu 0.00%
iter 1360: loss 1.6167, time 37.61ms, mfu 0.00%
iter 1361: loss 1.4694, time 33.72ms, mfu 0.00%
iter 1362: loss 1.3528, time 16.65ms, mfu 0.00%
iter 1363: loss 1.4444, time 33.33ms, mfu 0.00%
iter 1364: loss 1.4212, time 14.88ms, mfu 0.00%
iter 1365: loss 1.5167, time 35.43ms, mfu 0.00%
iter 1366: loss 1.4380, time 34.44ms, mfu 0.00%
iter 1367: loss 1.3940, time 31.75ms, mfu 0.00%
iter 1368: loss 1.4501, time 32.99ms, mfu 0.00%
iter 1369: loss 1.5002, time 13.39ms, mfu 0.00%
iter 1370: loss 1.4288, time 31.44ms, mfu 0.00%
iter 1371: loss 1.4697, time 12.00ms, mfu 0.00%
iter 1372: loss 1.4555, time 33.12ms, mfu 0.00%
iter 1373: loss 1.3421, time 32.93ms, mfu 0.00%
iter 1374: loss 1.4983, time 34.62ms, mfu 0.00%
iter 1375: loss 1.4201, time 36.37ms, mfu 0.00%
iter 1376: loss 1.3791, time 34.27ms, mfu 0.00%
iter 1377: loss 1.4012, time 32.31ms, mfu 0.00%
iter 1378: loss 1.3580, time 37.28ms, mfu 0.00%
iter 1379: loss 1.4935, time 32.66ms, mfu 0.00%
iter 1380: loss 1.5398, time 33.38ms, mfu 0.00%
iter 1381: loss 1.4877, time 33.03ms, mfu 0.00%
iter 1382: loss 1.3992, time 13.33ms, mfu 0.00%
iter 1383: loss 1.5176, time 34.46ms, mfu 0.00%
iter 1384: loss 1.4374, time 33.35ms, mfu 0.00%
iter 1385: loss 1.3900, time 31.67ms, mfu 0.00%
iter 1386: loss 1.4526, time 32.64ms, mfu 0.00%
iter 1387: loss 1.5345, time 32.54ms, mfu 0.00%
iter 1388: loss 1.3948, time 33.47ms, mfu 0.00%
iter 1389: loss 1.4683, time 35.46ms, mfu 0.00%
iter 1390: loss 1.3936, time 39.69ms, mfu 0.00%
iter 1391: loss 1.3555, time 33.89ms, mfu 0.00%
iter 1392: loss 1.4370, time 33.12ms, mfu 0.00%
iter 1393: loss 1.4140, time 14.12ms, mfu 0.00%
iter 1394: loss 1.3425, time 34.19ms, mfu 0.00%
iter 1395: loss 1.5319, time 13.99ms, mfu 0.00%
iter 1396: loss 1.4837, time 32.36ms, mfu 0.00%
iter 1397: loss 1.5022, time 31.92ms, mfu 0.00%
iter 1398: loss 1.4484, time 30.75ms, mfu 0.00%
iter 1399: loss 1.4180, time 32.02ms, mfu 0.00%
iter 1400: loss 1.3351, time 32.25ms, mfu 0.00%
iter 1401: loss 1.4759, time 31.91ms, mfu 0.00%
iter 1402: loss 1.4510, time 31.60ms, mfu 0.00%
iter 1403: loss 1.3603, time 33.16ms, mfu 0.00%
iter 1404: loss 1.3860, time 33.38ms, mfu 0.00%
iter 1405: loss 1.5618, time 31.80ms, mfu 0.00%
iter 1406: loss 1.5021, time 33.59ms, mfu 0.00%
iter 1407: loss 1.4882, time 32.50ms, mfu 0.00%
iter 1408: loss 1.4539, time 15.70ms, mfu 0.00%
iter 1409: loss 1.4038, time 33.64ms, mfu 0.00%
iter 1410: loss 1.5250, time 14.66ms, mfu 0.00%
iter 1411: loss 1.3944, time 32.93ms, mfu 0.00%
iter 1412: loss 1.5135, time 13.77ms, mfu 0.00%
iter 1413: loss 1.5210, time 33.03ms, mfu 0.00%
iter 1414: loss 1.5430, time 14.13ms, mfu 0.00%
iter 1415: loss 1.4803, time 35.86ms, mfu 0.00%
iter 1416: loss 1.4675, time 34.35ms, mfu 0.00%
iter 1417: loss 1.4694, time 31.97ms, mfu 0.00%
iter 1418: loss 1.4193, time 32.71ms, mfu 0.00%
iter 1419: loss 1.3865, time 32.81ms, mfu 0.00%
iter 1420: loss 1.3667, time 32.71ms, mfu 0.00%
iter 1421: loss 1.3425, time 31.75ms, mfu 0.00%
iter 1422: loss 1.5384, time 33.06ms, mfu 0.00%
iter 1423: loss 1.4529, time 32.38ms, mfu 0.00%
iter 1424: loss 1.5321, time 33.26ms, mfu 0.00%
iter 1425: loss 1.5499, time 32.30ms, mfu 0.00%
iter 1426: loss 1.4391, time 31.88ms, mfu 0.00%
iter 1427: loss 1.4798, time 31.18ms, mfu 0.00%
iter 1428: loss 1.5126, time 37.42ms, mfu 0.00%
iter 1429: loss 1.3519, time 30.45ms, mfu 0.00%
iter 1430: loss 1.5141, time 13.88ms, mfu 0.00%
iter 1431: loss 1.4523, time 33.69ms, mfu 0.00%
iter 1432: loss 1.4473, time 23.91ms, mfu 0.00%
iter 1433: loss 1.5215, time 15.56ms, mfu 0.00%
iter 1434: loss 1.5427, time 14.91ms, mfu 0.00%
iter 1435: loss 1.5982, time 21.30ms, mfu 0.00%
iter 1436: loss 1.4895, time 35.39ms, mfu 0.00%
iter 1437: loss 1.4143, time 34.31ms, mfu 0.00%
iter 1438: loss 1.4555, time 33.15ms, mfu 0.00%
iter 1439: loss 1.4279, time 33.76ms, mfu 0.00%
step 1440: train loss 1.4630, val loss 1.4199
iter 1440: loss 1.4288, time 500.86ms, mfu 0.00%
iter 1441: loss 1.6061, time 32.38ms, mfu 0.00%
iter 1442: loss 1.3630, time 32.49ms, mfu 0.00%
iter 1443: loss 1.5528, time 33.13ms, mfu 0.00%
iter 1444: loss 1.4888, time 33.98ms, mfu 0.00%
iter 1445: loss 1.5208, time 32.45ms, mfu 0.00%
iter 1446: loss 1.5766, time 32.84ms, mfu 0.00%
iter 1447: loss 1.5000, time 33.33ms, mfu 0.00%
iter 1448: loss 1.4398, time 33.26ms, mfu 0.00%
iter 1449: loss 1.5491, time 33.42ms, mfu 0.00%
iter 1450: loss 1.4898, time 35.57ms, mfu 0.00%
iter 1451: loss 1.5732, time 32.26ms, mfu 0.00%
iter 1452: loss 1.4290, time 32.13ms, mfu 0.00%
iter 1453: loss 1.3385, time 31.21ms, mfu 0.00%
iter 1454: loss 1.5125, time 33.60ms, mfu 0.00%
iter 1455: loss 1.3603, time 31.62ms, mfu 0.00%
iter 1456: loss 1.3431, time 32.75ms, mfu 0.00%
iter 1457: loss 1.3709, time 32.81ms, mfu 0.00%
iter 1458: loss 1.4875, time 31.81ms, mfu 0.00%
iter 1459: loss 1.3891, time 32.38ms, mfu 0.00%
iter 1460: loss 1.4357, time 33.18ms, mfu 0.00%
iter 1461: loss 1.3678, time 31.53ms, mfu 0.00%
iter 1462: loss 1.3891, time 13.95ms, mfu 0.00%
iter 1463: loss 1.3942, time 35.92ms, mfu 0.00%
iter 1464: loss 1.4148, time 15.52ms, mfu 0.00%
iter 1465: loss 1.5060, time 33.07ms, mfu 0.00%
iter 1466: loss 1.5290, time 14.23ms, mfu 0.00%
iter 1467: loss 1.5108, time 33.69ms, mfu 0.00%
iter 1468: loss 1.4782, time 14.01ms, mfu 0.00%
iter 1469: loss 1.4404, time 33.94ms, mfu 0.00%
iter 1470: loss 1.3627, time 32.75ms, mfu 0.00%
iter 1471: loss 1.5491, time 32.42ms, mfu 0.00%
iter 1472: loss 1.4501, time 32.64ms, mfu 0.00%
iter 1473: loss 1.5050, time 33.42ms, mfu 0.00%
iter 1474: loss 1.4452, time 34.00ms, mfu 0.00%
iter 1475: loss 1.4597, time 33.56ms, mfu 0.00%
iter 1476: loss 1.3837, time 31.82ms, mfu 0.00%
iter 1477: loss 1.5139, time 31.37ms, mfu 0.00%
iter 1478: loss 1.3403, time 34.46ms, mfu 0.00%
iter 1479: loss 1.2938, time 33.87ms, mfu 0.00%
iter 1480: loss 1.4360, time 31.62ms, mfu 0.00%
iter 1481: loss 1.3749, time 32.64ms, mfu 0.00%
iter 1482: loss 1.5300, time 31.69ms, mfu 0.00%
iter 1483: loss 1.2793, time 30.59ms, mfu 0.00%
iter 1484: loss 1.3296, time 32.35ms, mfu 0.00%
iter 1485: loss 1.4328, time 32.76ms, mfu 0.00%
iter 1486: loss 1.4461, time 32.10ms, mfu 0.00%
iter 1487: loss 1.5416, time 14.51ms, mfu 0.00%
iter 1488: loss 1.3235, time 33.57ms, mfu 0.00%
iter 1489: loss 1.7280, time 13.91ms, mfu 0.00%
iter 1490: loss 1.4420, time 33.12ms, mfu 0.00%
iter 1491: loss 1.3988, time 41.52ms, mfu 0.00%
iter 1492: loss 1.4006, time 32.08ms, mfu 0.00%
iter 1493: loss 1.4583, time 33.84ms, mfu 0.00%
iter 1494: loss 1.2851, time 32.08ms, mfu 0.00%
iter 1495: loss 1.5291, time 34.50ms, mfu 0.00%
iter 1496: loss 1.5876, time 34.17ms, mfu 0.00%
iter 1497: loss 1.4865, time 31.13ms, mfu 0.00%
iter 1498: loss 1.5778, time 32.54ms, mfu 0.00%
iter 1499: loss 1.3857, time 33.11ms, mfu 0.00%
iter 1500: loss 1.5207, time 13.96ms, mfu 0.00%
iter 1501: loss 1.3280, time 32.69ms, mfu 0.00%
iter 1502: loss 1.4432, time 13.06ms, mfu 0.00%
iter 1503: loss 1.3590, time 34.38ms, mfu 0.00%
iter 1504: loss 1.4158, time 32.15ms, mfu 0.00%
iter 1505: loss 1.4978, time 31.93ms, mfu 0.00%
iter 1506: loss 1.4489, time 32.68ms, mfu 0.00%
iter 1507: loss 1.4568, time 31.28ms, mfu 0.00%
iter 1508: loss 1.4820, time 32.01ms, mfu 0.00%
iter 1509: loss 1.4203, time 31.41ms, mfu 0.00%
iter 1510: loss 1.4765, time 34.44ms, mfu 0.00%
iter 1511: loss 1.4806, time 33.13ms, mfu 0.00%
iter 1512: loss 1.4545, time 32.87ms, mfu 0.00%
iter 1513: loss 1.4702, time 34.00ms, mfu 0.00%
iter 1514: loss 1.4905, time 32.24ms, mfu 0.00%
iter 1515: loss 1.4695, time 16.10ms, mfu 0.00%
iter 1516: loss 1.4433, time 34.07ms, mfu 0.00%
iter 1517: loss 1.3594, time 14.64ms, mfu 0.00%
iter 1518: loss 1.4784, time 33.31ms, mfu 0.00%
iter 1519: loss 1.3470, time 13.75ms, mfu 0.00%
iter 1520: loss 1.3530, time 32.83ms, mfu 0.00%
iter 1521: loss 1.3874, time 32.86ms, mfu 0.00%
iter 1522: loss 1.5017, time 31.88ms, mfu 0.00%
iter 1523: loss 1.4603, time 34.00ms, mfu 0.00%
iter 1524: loss 1.3892, time 32.13ms, mfu 0.00%
iter 1525: loss 1.4594, time 30.91ms, mfu 0.00%
iter 1526: loss 1.5285, time 33.73ms, mfu 0.00%
iter 1527: loss 1.5311, time 34.01ms, mfu 0.00%
iter 1528: loss 1.4774, time 36.93ms, mfu 0.00%
iter 1529: loss 1.5605, time 33.15ms, mfu 0.00%
iter 1530: loss 1.3401, time 13.52ms, mfu 0.00%
iter 1531: loss 1.4188, time 33.31ms, mfu 0.00%
iter 1532: loss 1.4077, time 36.10ms, mfu 0.00%
iter 1533: loss 1.4846, time 30.49ms, mfu 0.00%
iter 1534: loss 1.3957, time 33.40ms, mfu 0.00%
iter 1535: loss 1.4028, time 31.63ms, mfu 0.00%
iter 1536: loss 1.4208, time 31.34ms, mfu 0.00%
iter 1537: loss 1.4362, time 32.91ms, mfu 0.00%
iter 1538: loss 1.4452, time 31.72ms, mfu 0.00%
iter 1539: loss 1.4321, time 32.35ms, mfu 0.00%
iter 1540: loss 1.4177, time 35.12ms, mfu 0.00%
iter 1541: loss 1.4349, time 33.91ms, mfu 0.00%
iter 1542: loss 1.4903, time 32.88ms, mfu 0.00%
iter 1543: loss 1.5654, time 33.59ms, mfu 0.00%
iter 1544: loss 1.3725, time 33.12ms, mfu 0.00%
iter 1545: loss 1.3880, time 32.94ms, mfu 0.00%
iter 1546: loss 1.3228, time 33.14ms, mfu 0.00%
iter 1547: loss 1.4697, time 35.81ms, mfu 0.00%
iter 1548: loss 1.4612, time 35.84ms, mfu 0.00%
iter 1549: loss 1.3845, time 33.71ms, mfu 0.00%
iter 1550: loss 1.4933, time 32.90ms, mfu 0.00%
iter 1551: loss 1.3466, time 31.61ms, mfu 0.00%
iter 1552: loss 1.5541, time 32.29ms, mfu 0.00%
iter 1553: loss 1.4315, time 31.74ms, mfu 0.00%
iter 1554: loss 1.4051, time 31.80ms, mfu 0.00%
iter 1555: loss 1.4542, time 30.45ms, mfu 0.00%
iter 1556: loss 1.5305, time 31.80ms, mfu 0.00%
iter 1557: loss 1.4786, time 30.90ms, mfu 0.00%
iter 1558: loss 1.4785, time 12.72ms, mfu 0.00%
iter 1559: loss 1.4094, time 33.72ms, mfu 0.00%
step 1560: train loss 1.4396, val loss 1.3864
saving checkpoint to out-voynich-wordscramble-char
iter 1560: loss 1.5174, time 562.04ms, mfu 0.00%
iter 1561: loss 1.4233, time 38.52ms, mfu 0.00%
iter 1562: loss 1.5375, time 23.34ms, mfu 0.00%
iter 1563: loss 1.4478, time 35.84ms, mfu 0.00%
iter 1564: loss 1.6223, time 36.90ms, mfu 0.00%
iter 1565: loss 1.4407, time 37.84ms, mfu 0.00%
iter 1566: loss 1.4509, time 33.88ms, mfu 0.00%
iter 1567: loss 1.3952, time 36.52ms, mfu 0.00%
iter 1568: loss 1.3316, time 33.38ms, mfu 0.00%
iter 1569: loss 1.4778, time 35.44ms, mfu 0.00%
iter 1570: loss 1.5151, time 34.16ms, mfu 0.00%
iter 1571: loss 1.4132, time 15.80ms, mfu 0.00%
iter 1572: loss 1.4970, time 35.22ms, mfu 0.00%
iter 1573: loss 1.4207, time 18.73ms, mfu 0.00%
iter 1574: loss 1.5141, time 34.74ms, mfu 0.00%
iter 1575: loss 1.4477, time 32.77ms, mfu 0.00%
iter 1576: loss 1.4364, time 34.33ms, mfu 0.00%
iter 1577: loss 1.4117, time 32.31ms, mfu 0.00%
iter 1578: loss 1.3805, time 34.54ms, mfu 0.00%
iter 1579: loss 1.4108, time 34.82ms, mfu 0.00%
iter 1580: loss 1.3518, time 36.13ms, mfu 0.00%
iter 1581: loss 1.4715, time 38.18ms, mfu 0.00%
iter 1582: loss 1.4625, time 34.89ms, mfu 0.00%
iter 1583: loss 1.4037, time 20.28ms, mfu 0.00%
iter 1584: loss 1.4204, time 34.62ms, mfu 0.00%
iter 1585: loss 1.3258, time 35.93ms, mfu 0.00%
iter 1586: loss 1.3780, time 38.24ms, mfu 0.00%
iter 1587: loss 1.4564, time 36.35ms, mfu 0.00%
iter 1588: loss 1.4380, time 15.95ms, mfu 0.00%
iter 1589: loss 1.4308, time 35.03ms, mfu 0.00%
iter 1590: loss 1.4852, time 15.76ms, mfu 0.00%
iter 1591: loss 1.4806, time 35.83ms, mfu 0.00%
iter 1592: loss 1.4035, time 15.98ms, mfu 0.00%
iter 1593: loss 1.5652, time 34.51ms, mfu 0.00%
iter 1594: loss 1.4304, time 34.69ms, mfu 0.00%
iter 1595: loss 1.4017, time 37.84ms, mfu 0.00%
iter 1596: loss 1.4335, time 37.61ms, mfu 0.00%
iter 1597: loss 1.4601, time 36.72ms, mfu 0.00%
iter 1598: loss 1.5440, time 50.66ms, mfu 0.00%
iter 1599: loss 1.4252, time 16.44ms, mfu 0.00%
iter 1600: loss 1.4279, time 33.63ms, mfu 0.00%
iter 1601: loss 1.4764, time 12.75ms, mfu 0.00%
iter 1602: loss 1.4708, time 31.63ms, mfu 0.00%
iter 1603: loss 1.5507, time 33.74ms, mfu 0.00%
iter 1604: loss 1.5484, time 31.26ms, mfu 0.00%
iter 1605: loss 1.5329, time 31.68ms, mfu 0.00%
iter 1606: loss 1.4321, time 31.67ms, mfu 0.00%
iter 1607: loss 1.5274, time 32.27ms, mfu 0.00%
iter 1608: loss 1.5155, time 34.38ms, mfu 0.00%
iter 1609: loss 1.5672, time 35.39ms, mfu 0.00%
iter 1610: loss 1.6489, time 32.96ms, mfu 0.00%
iter 1611: loss 1.5863, time 35.00ms, mfu 0.00%
iter 1612: loss 1.5732, time 33.79ms, mfu 0.00%
iter 1613: loss 1.4387, time 33.70ms, mfu 0.00%
iter 1614: loss 1.3871, time 35.21ms, mfu 0.00%
iter 1615: loss 1.7306, time 34.95ms, mfu 0.00%
iter 1616: loss 1.4758, time 39.56ms, mfu 0.00%
iter 1617: loss 1.3958, time 42.07ms, mfu 0.00%
iter 1618: loss 1.4879, time 40.65ms, mfu 0.00%
iter 1619: loss 1.6271, time 35.32ms, mfu 0.00%
iter 1620: loss 1.4855, time 33.32ms, mfu 0.00%
iter 1621: loss 1.5593, time 33.17ms, mfu 0.00%
iter 1622: loss 1.4881, time 36.16ms, mfu 0.00%
iter 1623: loss 1.5094, time 34.41ms, mfu 0.00%
iter 1624: loss 1.4515, time 37.72ms, mfu 0.00%
iter 1625: loss 1.4332, time 41.27ms, mfu 0.00%
iter 1626: loss 1.4245, time 21.94ms, mfu 0.00%
iter 1627: loss 1.5683, time 18.02ms, mfu 0.00%
iter 1628: loss 1.4432, time 61.78ms, mfu 0.00%
iter 1629: loss 1.4944, time 45.30ms, mfu 0.00%
iter 1630: loss 1.3970, time 23.77ms, mfu 0.00%
iter 1631: loss 1.3411, time 38.53ms, mfu 0.00%
iter 1632: loss 1.4121, time 63.87ms, mfu 0.00%
iter 1633: loss 1.3338, time 53.08ms, mfu 0.00%
iter 1634: loss 1.4254, time 42.58ms, mfu 0.00%
iter 1635: loss 1.4343, time 30.85ms, mfu 0.00%
iter 1636: loss 1.5663, time 42.40ms, mfu 0.00%
iter 1637: loss 1.4244, time 37.65ms, mfu 0.00%
iter 1638: loss 1.3893, time 16.84ms, mfu 0.00%
iter 1639: loss 1.5198, time 18.30ms, mfu 0.00%
iter 1640: loss 1.4120, time 34.53ms, mfu 0.00%
iter 1641: loss 1.4734, time 31.33ms, mfu 0.00%
iter 1642: loss 1.4510, time 34.53ms, mfu 0.00%
iter 1643: loss 1.4476, time 32.49ms, mfu 0.00%
iter 1644: loss 1.4542, time 16.22ms, mfu 0.00%
iter 1645: loss 1.5141, time 34.05ms, mfu 0.00%
iter 1646: loss 1.4170, time 16.92ms, mfu 0.00%
iter 1647: loss 1.5360, time 35.43ms, mfu 0.00%
iter 1648: loss 1.4197, time 35.45ms, mfu 0.00%
iter 1649: loss 1.4919, time 18.79ms, mfu 0.00%
iter 1650: loss 1.4217, time 38.65ms, mfu 0.00%
iter 1651: loss 1.3978, time 35.34ms, mfu 0.00%
iter 1652: loss 1.4966, time 33.79ms, mfu 0.00%
iter 1653: loss 1.3946, time 33.06ms, mfu 0.00%
iter 1654: loss 1.5285, time 15.25ms, mfu 0.00%
iter 1655: loss 1.3693, time 33.21ms, mfu 0.00%
iter 1656: loss 1.4709, time 13.50ms, mfu 0.00%
iter 1657: loss 1.3326, time 34.22ms, mfu 0.00%
iter 1658: loss 1.5107, time 38.09ms, mfu 0.00%
iter 1659: loss 1.3576, time 36.92ms, mfu 0.00%
iter 1660: loss 1.4619, time 35.25ms, mfu 0.00%
iter 1661: loss 1.5380, time 36.45ms, mfu 0.00%
iter 1662: loss 1.4480, time 33.24ms, mfu 0.00%
iter 1663: loss 1.5066, time 32.34ms, mfu 0.00%
iter 1664: loss 1.4220, time 33.64ms, mfu 0.00%
iter 1665: loss 1.5002, time 52.23ms, mfu 0.00%
iter 1666: loss 1.3472, time 20.95ms, mfu 0.00%
iter 1667: loss 1.5097, time 35.43ms, mfu 0.00%
iter 1668: loss 1.3932, time 16.49ms, mfu 0.00%
iter 1669: loss 1.4260, time 33.47ms, mfu 0.00%
iter 1670: loss 1.5543, time 14.22ms, mfu 0.00%
iter 1671: loss 1.4854, time 33.23ms, mfu 0.00%
iter 1672: loss 1.4281, time 12.57ms, mfu 0.00%
iter 1673: loss 1.5023, time 34.71ms, mfu 0.00%
iter 1674: loss 1.4984, time 31.07ms, mfu 0.00%
iter 1675: loss 1.5167, time 32.36ms, mfu 0.00%
iter 1676: loss 1.5128, time 32.59ms, mfu 0.00%
iter 1677: loss 1.3674, time 32.79ms, mfu 0.00%
iter 1678: loss 1.4902, time 33.19ms, mfu 0.00%
iter 1679: loss 1.4226, time 35.08ms, mfu 0.00%
step 1680: train loss 1.4509, val loss 1.4296
iter 1680: loss 1.3782, time 567.40ms, mfu 0.00%
iter 1681: loss 1.3573, time 33.40ms, mfu 0.00%
iter 1682: loss 1.4369, time 32.93ms, mfu 0.00%
iter 1683: loss 1.3204, time 33.02ms, mfu 0.00%
iter 1684: loss 1.5434, time 33.63ms, mfu 0.00%
iter 1685: loss 1.3492, time 32.42ms, mfu 0.00%
iter 1686: loss 1.4845, time 31.44ms, mfu 0.00%
iter 1687: loss 1.4175, time 31.22ms, mfu 0.00%
iter 1688: loss 1.3778, time 33.06ms, mfu 0.00%
iter 1689: loss 1.4638, time 34.68ms, mfu 0.00%
iter 1690: loss 1.4764, time 33.45ms, mfu 0.00%
iter 1691: loss 1.4358, time 35.72ms, mfu 0.00%
iter 1692: loss 1.5045, time 35.36ms, mfu 0.00%
iter 1693: loss 1.3892, time 35.66ms, mfu 0.00%
iter 1694: loss 1.3792, time 36.04ms, mfu 0.00%
iter 1695: loss 1.5395, time 38.58ms, mfu 0.00%
iter 1696: loss 1.4494, time 34.35ms, mfu 0.00%
iter 1697: loss 1.3766, time 35.90ms, mfu 0.00%
