Overriding config with config/train_noli_me_tangere_char.py:
# train a miniature character-level small GPT

out_dir = 'out-noli_me_tangere-char'
eval_interval = 120 # keep frequent because we'll overfit
eval_iters = 20
log_interval = 1 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like

dataset = 'noli_me_tangere_char'
gradient_accumulation_steps = 1
batch_size = 10
block_size = 32 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 3
n_head = 4
n_embd = 64
dropout = 0.01

learning_rate = 2.5e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 50 # not super necessary potentially

device = 'cpu'  # run on cpu only
compile = False # do not torch compile the model


tokens per iteration will be: 320
found vocab_size = 82 (inside data/noli_me_tangere_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.15M
num decayed parameter tensors: 14, with 154,752 parameters
iter 1286: loss 1.8783, time 13.56ms, mfu 0.01%
iter 1287: loss 1.7460, time 11.59ms, mfu 0.01%
iter 1288: loss 1.9165, time 12.33ms, mfu 0.01%
iter 1289: loss 1.7682, time 12.07ms, mfu 0.01%
iter 1290: loss 1.7909, time 13.36ms, mfu 0.01%
iter 1291: loss 1.7914, time 11.68ms, mfu 0.01%
iter 1292: loss 1.8586, time 12.47ms, mfu 0.01%
iter 1293: loss 1.9263, time 12.44ms, mfu 0.01%
iter 1294: loss 2.0054, time 13.38ms, mfu 0.01%
iter 1295: loss 1.7458, time 12.46ms, mfu 0.01%
iter 1296: loss 1.8762, time 12.14ms, mfu 0.01%
iter 1297: loss 1.8023, time 11.71ms, mfu 0.01%
iter 1298: loss 1.8735, time 13.68ms, mfu 0.01%
iter 1299: loss 1.7937, time 12.24ms, mfu 0.01%
iter 1300: loss 1.7109, time 12.44ms, mfu 0.01%
iter 1301: loss 1.8416, time 11.87ms, mfu 0.01%
iter 1302: loss 1.9131, time 13.38ms, mfu 0.01%
iter 1303: loss 1.7311, time 11.19ms, mfu 0.01%
iter 1304: loss 1.7507, time 12.15ms, mfu 0.01%
iter 1305: loss 1.7647, time 31.08ms, mfu 0.01%
iter 1306: loss 1.8901, time 12.19ms, mfu 0.01%
iter 1307: loss 1.7221, time 12.40ms, mfu 0.01%
iter 1308: loss 1.7103, time 12.99ms, mfu 0.01%
iter 1309: loss 1.8548, time 12.12ms, mfu 0.01%
iter 1310: loss 1.8026, time 11.52ms, mfu 0.01%
iter 1311: loss 1.8571, time 12.17ms, mfu 0.01%
iter 1312: loss 1.7228, time 12.75ms, mfu 0.01%
iter 1313: loss 1.6753, time 14.42ms, mfu 0.01%
iter 1314: loss 1.6874, time 13.20ms, mfu 0.01%
iter 1315: loss 1.8210, time 13.64ms, mfu 0.01%
iter 1316: loss 1.8009, time 26.33ms, mfu 0.01%
iter 1317: loss 1.8780, time 33.31ms, mfu 0.01%
iter 1318: loss 1.8503, time 14.51ms, mfu 0.01%
iter 1319: loss 1.8274, time 11.91ms, mfu 0.01%
step 1320: train loss 1.8184, val loss 1.8974
iter 1320: loss 1.9045, time 259.35ms, mfu 0.01%
iter 1321: loss 1.8865, time 14.32ms, mfu 0.01%
iter 1322: loss 1.9294, time 31.84ms, mfu 0.01%
iter 1323: loss 1.7908, time 13.26ms, mfu 0.01%
iter 1324: loss 1.9927, time 33.89ms, mfu 0.01%
iter 1325: loss 1.6221, time 33.53ms, mfu 0.01%
iter 1326: loss 1.9080, time 29.79ms, mfu 0.01%
iter 1327: loss 2.0217, time 26.05ms, mfu 0.01%
iter 1328: loss 1.7065, time 34.13ms, mfu 0.01%
iter 1329: loss 2.0851, time 13.01ms, mfu 0.01%
iter 1330: loss 1.9166, time 12.30ms, mfu 0.01%
iter 1331: loss 1.7247, time 12.32ms, mfu 0.01%
iter 1332: loss 1.8304, time 23.41ms, mfu 0.01%
iter 1333: loss 1.9507, time 33.72ms, mfu 0.01%
iter 1334: loss 1.7790, time 13.96ms, mfu 0.01%
iter 1335: loss 1.6851, time 11.41ms, mfu 0.01%
iter 1336: loss 1.7720, time 11.60ms, mfu 0.01%
iter 1337: loss 1.8139, time 17.21ms, mfu 0.01%
iter 1338: loss 1.8824, time 13.78ms, mfu 0.01%
iter 1339: loss 1.7549, time 12.02ms, mfu 0.01%
iter 1340: loss 1.7552, time 11.54ms, mfu 0.01%
iter 1341: loss 1.8122, time 18.65ms, mfu 0.01%
iter 1342: loss 1.8657, time 32.46ms, mfu 0.01%
iter 1343: loss 1.7482, time 18.42ms, mfu 0.01%
iter 1344: loss 1.7284, time 30.39ms, mfu 0.01%
iter 1345: loss 1.7849, time 16.94ms, mfu 0.01%
iter 1346: loss 1.8919, time 32.50ms, mfu 0.01%
iter 1347: loss 1.8023, time 31.75ms, mfu 0.01%
iter 1348: loss 1.7769, time 38.38ms, mfu 0.01%
iter 1349: loss 1.7364, time 30.94ms, mfu 0.00%
iter 1350: loss 1.8481, time 40.24ms, mfu 0.00%
iter 1351: loss 1.7299, time 50.91ms, mfu 0.00%
iter 1352: loss 1.7966, time 50.25ms, mfu 0.00%
iter 1353: loss 1.7800, time 52.76ms, mfu 0.00%
iter 1354: loss 1.7542, time 17.89ms, mfu 0.00%
iter 1355: loss 1.8694, time 34.39ms, mfu 0.00%
iter 1356: loss 1.8445, time 28.65ms, mfu 0.00%
iter 1357: loss 1.8272, time 34.80ms, mfu 0.00%
iter 1358: loss 1.7570, time 20.33ms, mfu 0.00%
iter 1359: loss 1.8756, time 37.55ms, mfu 0.00%
iter 1360: loss 1.8634, time 32.29ms, mfu 0.00%
iter 1361: loss 1.8270, time 35.27ms, mfu 0.00%
iter 1362: loss 1.8724, time 35.23ms, mfu 0.00%
iter 1363: loss 1.7152, time 32.15ms, mfu 0.00%
iter 1364: loss 1.8764, time 33.96ms, mfu 0.00%
iter 1365: loss 1.8306, time 32.54ms, mfu 0.00%
iter 1366: loss 1.6660, time 32.17ms, mfu 0.00%
iter 1367: loss 1.9462, time 34.29ms, mfu 0.00%
iter 1368: loss 1.8000, time 32.51ms, mfu 0.00%
iter 1369: loss 1.9666, time 30.96ms, mfu 0.00%
iter 1370: loss 1.7531, time 35.27ms, mfu 0.00%
iter 1371: loss 1.7358, time 36.33ms, mfu 0.00%
iter 1372: loss 1.7025, time 32.42ms, mfu 0.00%
iter 1373: loss 1.8348, time 58.38ms, mfu 0.00%
iter 1374: loss 1.8596, time 32.82ms, mfu 0.00%
iter 1375: loss 1.6882, time 13.49ms, mfu 0.00%
iter 1376: loss 1.6435, time 32.47ms, mfu 0.00%
iter 1377: loss 1.7587, time 11.43ms, mfu 0.00%
iter 1378: loss 1.9585, time 32.72ms, mfu 0.00%
iter 1379: loss 1.7934, time 32.28ms, mfu 0.00%
iter 1380: loss 1.8202, time 31.33ms, mfu 0.00%
iter 1381: loss 1.7456, time 13.36ms, mfu 0.00%
iter 1382: loss 1.8498, time 31.03ms, mfu 0.00%
iter 1383: loss 1.7406, time 11.74ms, mfu 0.00%
iter 1384: loss 1.8097, time 32.73ms, mfu 0.00%
iter 1385: loss 1.7119, time 31.18ms, mfu 0.00%
iter 1386: loss 1.8270, time 31.91ms, mfu 0.00%
iter 1387: loss 1.8406, time 30.77ms, mfu 0.00%
iter 1388: loss 1.8718, time 32.69ms, mfu 0.00%
iter 1389: loss 1.8236, time 31.58ms, mfu 0.00%
iter 1390: loss 1.9979, time 14.59ms, mfu 0.00%
iter 1391: loss 1.8653, time 33.52ms, mfu 0.00%
iter 1392: loss 1.9620, time 13.27ms, mfu 0.00%
iter 1393: loss 1.8976, time 49.58ms, mfu 0.00%
iter 1394: loss 1.8057, time 33.60ms, mfu 0.00%
iter 1395: loss 1.9578, time 32.42ms, mfu 0.00%
iter 1396: loss 1.7121, time 31.52ms, mfu 0.00%
iter 1397: loss 2.0074, time 34.02ms, mfu 0.00%
iter 1398: loss 1.8376, time 34.76ms, mfu 0.00%
iter 1399: loss 1.8937, time 34.11ms, mfu 0.00%
iter 1400: loss 1.9356, time 31.74ms, mfu 0.00%
iter 1401: loss 1.8298, time 32.37ms, mfu 0.00%
iter 1402: loss 1.7112, time 30.38ms, mfu 0.00%
iter 1403: loss 1.8749, time 32.59ms, mfu 0.00%
iter 1404: loss 1.8964, time 31.95ms, mfu 0.00%
iter 1405: loss 1.9395, time 31.63ms, mfu 0.00%
iter 1406: loss 1.7382, time 12.65ms, mfu 0.00%
iter 1407: loss 1.7919, time 11.88ms, mfu 0.00%
iter 1408: loss 1.9459, time 12.45ms, mfu 0.00%
iter 1409: loss 1.9237, time 12.70ms, mfu 0.01%
iter 1410: loss 1.6711, time 32.77ms, mfu 0.00%
iter 1411: loss 2.0091, time 35.25ms, mfu 0.00%
iter 1412: loss 1.9632, time 15.38ms, mfu 0.00%
iter 1413: loss 1.7706, time 31.94ms, mfu 0.00%
iter 1414: loss 1.8759, time 50.94ms, mfu 0.00%
iter 1415: loss 1.8786, time 32.34ms, mfu 0.00%
iter 1416: loss 1.9009, time 30.50ms, mfu 0.00%
iter 1417: loss 1.8617, time 12.80ms, mfu 0.00%
iter 1418: loss 1.8191, time 14.33ms, mfu 0.00%
iter 1419: loss 1.7442, time 33.31ms, mfu 0.00%
iter 1420: loss 1.8724, time 11.96ms, mfu 0.01%
iter 1421: loss 1.9501, time 13.97ms, mfu 0.01%
iter 1422: loss 1.8501, time 31.44ms, mfu 0.01%
iter 1423: loss 1.9324, time 12.47ms, mfu 0.01%
iter 1424: loss 1.8878, time 13.07ms, mfu 0.01%
iter 1425: loss 1.9809, time 11.99ms, mfu 0.01%
iter 1426: loss 1.9081, time 12.43ms, mfu 0.01%
iter 1427: loss 1.8215, time 12.37ms, mfu 0.01%
iter 1428: loss 1.8190, time 12.43ms, mfu 0.01%
iter 1429: loss 1.8518, time 11.79ms, mfu 0.01%
iter 1430: loss 1.9950, time 12.95ms, mfu 0.01%
iter 1431: loss 1.8070, time 12.52ms, mfu 0.01%
iter 1432: loss 1.7488, time 12.46ms, mfu 0.01%
iter 1433: loss 1.7603, time 11.35ms, mfu 0.01%
iter 1434: loss 1.8035, time 13.58ms, mfu 0.01%
iter 1435: loss 1.9159, time 13.07ms, mfu 0.01%
iter 1436: loss 1.7821, time 16.36ms, mfu 0.01%
iter 1437: loss 1.6522, time 13.05ms, mfu 0.01%
iter 1438: loss 1.8213, time 13.17ms, mfu 0.01%
iter 1439: loss 1.7746, time 15.22ms, mfu 0.01%
step 1440: train loss 1.7818, val loss 1.8364
saving checkpoint to out-noli_me_tangere-char
iter 1440: loss 1.7727, time 189.50ms, mfu 0.01%
iter 1441: loss 2.0008, time 20.02ms, mfu 0.01%
iter 1442: loss 1.7329, time 16.32ms, mfu 0.01%
iter 1443: loss 1.6701, time 25.44ms, mfu 0.01%
iter 1444: loss 1.7831, time 34.15ms, mfu 0.01%
iter 1445: loss 1.8942, time 15.37ms, mfu 0.01%
iter 1446: loss 1.7293, time 16.18ms, mfu 0.01%
iter 1447: loss 1.8286, time 35.73ms, mfu 0.01%
iter 1448: loss 1.8578, time 31.48ms, mfu 0.01%
iter 1449: loss 1.7985, time 15.39ms, mfu 0.01%
iter 1450: loss 1.8495, time 33.07ms, mfu 0.01%
iter 1451: loss 1.6861, time 15.13ms, mfu 0.01%
iter 1452: loss 1.9420, time 14.05ms, mfu 0.01%
iter 1453: loss 1.7761, time 14.34ms, mfu 0.01%
iter 1454: loss 1.8034, time 11.54ms, mfu 0.01%
iter 1455: loss 1.7021, time 16.48ms, mfu 0.01%
iter 1456: loss 1.7842, time 29.93ms, mfu 0.01%
iter 1457: loss 1.8347, time 15.68ms, mfu 0.01%
iter 1458: loss 1.8632, time 12.46ms, mfu 0.01%
iter 1459: loss 1.8026, time 12.26ms, mfu 0.01%
iter 1460: loss 1.8820, time 12.82ms, mfu 0.01%
iter 1461: loss 1.8035, time 31.93ms, mfu 0.01%
iter 1462: loss 1.8027, time 32.57ms, mfu 0.01%
iter 1463: loss 1.7839, time 31.40ms, mfu 0.01%
iter 1464: loss 1.8740, time 15.08ms, mfu 0.01%
iter 1465: loss 1.6652, time 50.13ms, mfu 0.01%
iter 1466: loss 1.7262, time 33.01ms, mfu 0.01%
iter 1467: loss 1.5431, time 18.20ms, mfu 0.01%
iter 1468: loss 1.7944, time 19.74ms, mfu 0.01%
iter 1469: loss 1.6947, time 14.46ms, mfu 0.01%
iter 1470: loss 1.7439, time 17.35ms, mfu 0.01%
iter 1471: loss 1.8736, time 12.36ms, mfu 0.01%
iter 1472: loss 1.8230, time 13.13ms, mfu 0.01%
iter 1473: loss 1.8212, time 11.73ms, mfu 0.01%
iter 1474: loss 1.8832, time 32.52ms, mfu 0.01%
iter 1475: loss 1.7133, time 32.68ms, mfu 0.01%
iter 1476: loss 1.8215, time 11.42ms, mfu 0.01%
iter 1477: loss 1.8649, time 13.02ms, mfu 0.01%
iter 1478: loss 1.8421, time 11.74ms, mfu 0.01%
iter 1479: loss 1.8926, time 23.46ms, mfu 0.01%
iter 1480: loss 1.8779, time 32.30ms, mfu 0.01%
iter 1481: loss 2.0523, time 14.77ms, mfu 0.01%
iter 1482: loss 1.8689, time 12.06ms, mfu 0.01%
iter 1483: loss 1.9229, time 12.02ms, mfu 0.01%
iter 1484: loss 1.8429, time 18.51ms, mfu 0.01%
iter 1485: loss 1.8115, time 12.46ms, mfu 0.01%
iter 1486: loss 1.7692, time 13.05ms, mfu 0.01%
iter 1487: loss 1.7872, time 11.74ms, mfu 0.01%
iter 1488: loss 1.7865, time 24.90ms, mfu 0.01%
iter 1489: loss 1.9283, time 36.83ms, mfu 0.01%
iter 1490: loss 1.7126, time 12.04ms, mfu 0.01%
iter 1491: loss 1.7648, time 12.66ms, mfu 0.01%
iter 1492: loss 2.0431, time 31.70ms, mfu 0.01%
iter 1493: loss 1.9114, time 12.23ms, mfu 0.01%
iter 1494: loss 1.8225, time 12.03ms, mfu 0.01%
iter 1495: loss 1.8887, time 16.90ms, mfu 0.01%
iter 1496: loss 1.8712, time 13.68ms, mfu 0.01%
iter 1497: loss 1.7450, time 12.32ms, mfu 0.01%
iter 1498: loss 1.8742, time 11.42ms, mfu 0.01%
iter 1499: loss 1.8164, time 17.88ms, mfu 0.01%
iter 1500: loss 1.7423, time 31.14ms, mfu 0.01%
iter 1501: loss 1.7665, time 20.04ms, mfu 0.01%
iter 1502: loss 1.9205, time 11.57ms, mfu 0.01%
iter 1503: loss 1.7674, time 37.47ms, mfu 0.01%
iter 1504: loss 1.7894, time 29.44ms, mfu 0.01%
iter 1505: loss 1.6718, time 21.44ms, mfu 0.01%
iter 1506: loss 1.8395, time 31.20ms, mfu 0.01%
iter 1507: loss 1.8459, time 21.69ms, mfu 0.01%
iter 1508: loss 1.8016, time 29.77ms, mfu 0.01%
iter 1509: loss 1.8668, time 38.93ms, mfu 0.01%
iter 1510: loss 1.9022, time 31.52ms, mfu 0.00%
iter 1511: loss 1.7952, time 11.67ms, mfu 0.01%
iter 1512: loss 1.8409, time 12.38ms, mfu 0.01%
iter 1513: loss 1.7809, time 19.88ms, mfu 0.01%
iter 1514: loss 1.8157, time 12.61ms, mfu 0.01%
iter 1515: loss 1.7697, time 14.23ms, mfu 0.01%
iter 1516: loss 1.7901, time 16.48ms, mfu 0.01%
iter 1517: loss 1.6661, time 34.19ms, mfu 0.01%
iter 1518: loss 1.8677, time 16.38ms, mfu 0.01%
iter 1519: loss 1.8531, time 34.31ms, mfu 0.01%
iter 1520: loss 1.7497, time 30.43ms, mfu 0.01%
iter 1521: loss 1.7893, time 11.41ms, mfu 0.01%
iter 1522: loss 1.8016, time 13.08ms, mfu 0.01%
iter 1523: loss 1.9793, time 19.30ms, mfu 0.01%
iter 1524: loss 1.8063, time 31.53ms, mfu 0.01%
iter 1525: loss 1.8765, time 18.95ms, mfu 0.01%
iter 1526: loss 1.8995, time 11.84ms, mfu 0.01%
iter 1527: loss 1.8604, time 34.41ms, mfu 0.01%
iter 1528: loss 1.6826, time 31.19ms, mfu 0.01%
iter 1529: loss 2.0179, time 19.99ms, mfu 0.01%
iter 1530: loss 1.8396, time 31.38ms, mfu 0.01%
iter 1531: loss 1.8703, time 16.79ms, mfu 0.01%
iter 1532: loss 1.9809, time 31.75ms, mfu 0.00%
iter 1533: loss 1.7696, time 16.63ms, mfu 0.01%
iter 1534: loss 1.6939, time 15.30ms, mfu 0.01%
iter 1535: loss 1.8089, time 37.07ms, mfu 0.00%
iter 1536: loss 1.7969, time 11.53ms, mfu 0.01%
iter 1537: loss 1.7560, time 11.84ms, mfu 0.01%
iter 1538: loss 1.8587, time 13.14ms, mfu 0.01%
iter 1539: loss 1.7418, time 41.71ms, mfu 0.01%
iter 1540: loss 1.7451, time 22.97ms, mfu 0.01%
iter 1541: loss 1.7948, time 31.15ms, mfu 0.01%
iter 1542: loss 1.8160, time 30.85ms, mfu 0.01%
iter 1543: loss 1.7078, time 40.26ms, mfu 0.00%
iter 1544: loss 1.8785, time 32.31ms, mfu 0.00%
iter 1545: loss 1.7455, time 37.27ms, mfu 0.00%
iter 1546: loss 1.7894, time 34.16ms, mfu 0.00%
iter 1547: loss 1.8145, time 15.73ms, mfu 0.00%
iter 1548: loss 1.6566, time 31.68ms, mfu 0.00%
iter 1549: loss 1.8661, time 11.52ms, mfu 0.00%
iter 1550: loss 1.7396, time 12.43ms, mfu 0.01%
iter 1551: loss 2.1388, time 12.37ms, mfu 0.01%
iter 1552: loss 1.8428, time 31.94ms, mfu 0.01%
iter 1553: loss 1.8034, time 31.04ms, mfu 0.01%
iter 1554: loss 1.7281, time 11.72ms, mfu 0.01%
iter 1555: loss 1.8696, time 12.63ms, mfu 0.01%
iter 1556: loss 1.9434, time 12.24ms, mfu 0.01%
iter 1557: loss 1.7881, time 16.89ms, mfu 0.01%
iter 1558: loss 1.7338, time 30.35ms, mfu 0.01%
iter 1559: loss 1.8448, time 35.96ms, mfu 0.01%
step 1560: train loss 1.8085, val loss 1.8338
saving checkpoint to out-noli_me_tangere-char
iter 1560: loss 1.6674, time 216.87ms, mfu 0.00%
iter 1561: loss 1.9516, time 16.87ms, mfu 0.01%
iter 1562: loss 1.7652, time 47.79ms, mfu 0.00%
iter 1563: loss 1.9067, time 47.48ms, mfu 0.00%
iter 1564: loss 1.6224, time 32.93ms, mfu 0.00%
iter 1565: loss 1.6289, time 32.25ms, mfu 0.00%
iter 1566: loss 1.8143, time 32.63ms, mfu 0.00%
iter 1567: loss 1.8870, time 30.76ms, mfu 0.00%
iter 1568: loss 1.8970, time 15.15ms, mfu 0.00%
iter 1569: loss 1.7395, time 30.51ms, mfu 0.00%
iter 1570: loss 2.0321, time 11.76ms, mfu 0.00%
iter 1571: loss 1.6983, time 13.99ms, mfu 0.00%
iter 1572: loss 1.7151, time 12.10ms, mfu 0.01%
iter 1573: loss 1.7317, time 12.01ms, mfu 0.01%
iter 1574: loss 1.7868, time 12.00ms, mfu 0.01%
iter 1575: loss 1.8126, time 30.88ms, mfu 0.01%
iter 1576: loss 1.6878, time 34.45ms, mfu 0.01%
iter 1577: loss 1.7899, time 33.11ms, mfu 0.01%
iter 1578: loss 1.9186, time 32.54ms, mfu 0.00%
iter 1579: loss 1.6971, time 31.37ms, mfu 0.00%
iter 1580: loss 1.8053, time 31.82ms, mfu 0.00%
iter 1581: loss 1.7933, time 13.06ms, mfu 0.00%
iter 1582: loss 1.8317, time 32.29ms, mfu 0.00%
iter 1583: loss 1.7952, time 11.94ms, mfu 0.01%
iter 1584: loss 1.8008, time 33.03ms, mfu 0.00%
iter 1585: loss 1.8756, time 33.73ms, mfu 0.00%
iter 1586: loss 1.7770, time 36.17ms, mfu 0.00%
iter 1587: loss 1.9013, time 17.10ms, mfu 0.00%
iter 1588: loss 1.7045, time 13.19ms, mfu 0.00%
iter 1589: loss 1.7470, time 13.57ms, mfu 0.01%
iter 1590: loss 1.6898, time 33.27ms, mfu 0.01%
iter 1591: loss 1.7032, time 32.54ms, mfu 0.00%
iter 1592: loss 1.8699, time 11.52ms, mfu 0.01%
iter 1593: loss 1.7859, time 12.64ms, mfu 0.01%
iter 1594: loss 1.6221, time 12.79ms, mfu 0.01%
iter 1595: loss 1.8229, time 14.64ms, mfu 0.01%
iter 1596: loss 1.7359, time 30.54ms, mfu 0.01%
iter 1597: loss 1.7858, time 14.00ms, mfu 0.01%
iter 1598: loss 1.9011, time 11.69ms, mfu 0.01%
iter 1599: loss 2.0017, time 12.15ms, mfu 0.01%
iter 1600: loss 1.7160, time 11.91ms, mfu 0.01%
iter 1601: loss 1.8327, time 12.63ms, mfu 0.01%
iter 1602: loss 1.7637, time 11.51ms, mfu 0.01%
iter 1603: loss 1.8728, time 12.03ms, mfu 0.01%
iter 1604: loss 1.7420, time 11.83ms, mfu 0.01%
iter 1605: loss 1.9188, time 12.92ms, mfu 0.01%
iter 1606: loss 1.8802, time 13.11ms, mfu 0.01%
iter 1607: loss 1.6880, time 12.03ms, mfu 0.01%
iter 1608: loss 1.6915, time 11.78ms, mfu 0.01%
iter 1609: loss 1.8067, time 12.83ms, mfu 0.01%
iter 1610: loss 1.6941, time 11.63ms, mfu 0.01%
iter 1611: loss 1.6986, time 12.15ms, mfu 0.01%
iter 1612: loss 1.8866, time 12.05ms, mfu 0.01%
iter 1613: loss 1.7434, time 12.31ms, mfu 0.01%
iter 1614: loss 1.8695, time 12.32ms, mfu 0.01%
iter 1615: loss 1.8301, time 12.00ms, mfu 0.01%
iter 1616: loss 1.7029, time 13.02ms, mfu 0.01%
iter 1617: loss 1.7539, time 12.50ms, mfu 0.01%
iter 1618: loss 1.7966, time 12.55ms, mfu 0.01%
iter 1619: loss 1.8611, time 12.85ms, mfu 0.01%
iter 1620: loss 1.9719, time 12.46ms, mfu 0.01%
iter 1621: loss 1.7733, time 12.21ms, mfu 0.01%
iter 1622: loss 1.8640, time 11.83ms, mfu 0.01%
iter 1623: loss 1.8226, time 12.13ms, mfu 0.01%
iter 1624: loss 1.8250, time 11.95ms, mfu 0.01%
iter 1625: loss 1.7655, time 11.85ms, mfu 0.01%
iter 1626: loss 1.9727, time 12.57ms, mfu 0.01%
iter 1627: loss 1.8625, time 11.56ms, mfu 0.01%
iter 1628: loss 1.8217, time 13.12ms, mfu 0.01%
iter 1629: loss 1.7927, time 12.40ms, mfu 0.01%
iter 1630: loss 2.0125, time 15.66ms, mfu 0.01%
iter 1631: loss 1.7755, time 12.23ms, mfu 0.01%
iter 1632: loss 1.6495, time 12.56ms, mfu 0.01%
iter 1633: loss 1.7285, time 13.30ms, mfu 0.01%
iter 1634: loss 1.6551, time 12.69ms, mfu 0.01%
iter 1635: loss 1.7269, time 11.89ms, mfu 0.01%
iter 1636: loss 1.8525, time 11.71ms, mfu 0.01%
iter 1637: loss 1.7188, time 12.40ms, mfu 0.01%
iter 1638: loss 1.7212, time 12.47ms, mfu 0.01%
iter 1639: loss 1.8080, time 11.79ms, mfu 0.01%
iter 1640: loss 1.9011, time 11.96ms, mfu 0.01%
iter 1641: loss 1.8789, time 12.36ms, mfu 0.01%
iter 1642: loss 1.7766, time 12.62ms, mfu 0.01%
iter 1643: loss 1.7856, time 11.39ms, mfu 0.01%
iter 1644: loss 1.8166, time 12.17ms, mfu 0.01%
iter 1645: loss 1.9043, time 12.54ms, mfu 0.01%
iter 1646: loss 1.9177, time 12.13ms, mfu 0.01%
iter 1647: loss 1.6923, time 12.13ms, mfu 0.01%
iter 1648: loss 1.7499, time 12.48ms, mfu 0.01%
iter 1649: loss 2.0387, time 12.50ms, mfu 0.01%
iter 1650: loss 1.7180, time 12.52ms, mfu 0.01%
iter 1651: loss 1.7634, time 11.94ms, mfu 0.01%
iter 1652: loss 1.7437, time 12.69ms, mfu 0.01%
iter 1653: loss 1.8278, time 13.17ms, mfu 0.01%
iter 1654: loss 1.9123, time 14.91ms, mfu 0.01%
iter 1655: loss 1.7463, time 32.25ms, mfu 0.01%
iter 1656: loss 1.7089, time 32.81ms, mfu 0.01%
iter 1657: loss 1.6597, time 12.95ms, mfu 0.01%
iter 1658: loss 1.7089, time 32.16ms, mfu 0.01%
iter 1659: loss 1.7739, time 12.33ms, mfu 0.01%
iter 1660: loss 1.6593, time 12.37ms, mfu 0.01%
iter 1661: loss 1.7590, time 13.76ms, mfu 0.01%
iter 1662: loss 2.1705, time 11.46ms, mfu 0.01%
iter 1663: loss 1.7430, time 12.62ms, mfu 0.01%
iter 1664: loss 1.7288, time 12.26ms, mfu 0.01%
iter 1665: loss 1.5372, time 14.29ms, mfu 0.01%
iter 1666: loss 1.8621, time 12.68ms, mfu 0.01%
iter 1667: loss 1.6933, time 13.29ms, mfu 0.01%
iter 1668: loss 1.8367, time 17.24ms, mfu 0.01%
iter 1669: loss 1.7708, time 13.49ms, mfu 0.01%
iter 1670: loss 2.0078, time 12.26ms, mfu 0.01%
iter 1671: loss 1.9753, time 11.49ms, mfu 0.01%
iter 1672: loss 1.8082, time 18.40ms, mfu 0.01%
iter 1673: loss 1.9641, time 31.87ms, mfu 0.01%
iter 1674: loss 1.6377, time 15.72ms, mfu 0.01%
iter 1675: loss 1.7831, time 30.63ms, mfu 0.01%
iter 1676: loss 1.8127, time 17.74ms, mfu 0.01%
iter 1677: loss 1.7263, time 31.65ms, mfu 0.01%
iter 1678: loss 1.6637, time 47.72ms, mfu 0.01%
iter 1679: loss 1.7376, time 32.62ms, mfu 0.01%
step 1680: train loss 1.7726, val loss 1.8207
saving checkpoint to out-noli_me_tangere-char
iter 1680: loss 1.8013, time 166.57ms, mfu 0.01%
iter 1681: loss 1.7969, time 14.60ms, mfu 0.01%
iter 1682: loss 1.8754, time 23.16ms, mfu 0.01%
iter 1683: loss 1.8062, time 34.46ms, mfu 0.00%
iter 1684: loss 1.8258, time 11.87ms, mfu 0.01%
iter 1685: loss 1.9283, time 12.61ms, mfu 0.01%
iter 1686: loss 1.9561, time 15.28ms, mfu 0.01%
iter 1687: loss 2.0151, time 25.10ms, mfu 0.01%
iter 1688: loss 2.0175, time 37.35ms, mfu 0.01%
iter 1689: loss 1.7654, time 15.66ms, mfu 0.01%
iter 1690: loss 1.6938, time 18.31ms, mfu 0.01%
iter 1691: loss 1.9538, time 26.34ms, mfu 0.01%
iter 1692: loss 1.7032, time 35.31ms, mfu 0.00%
iter 1693: loss 1.8955, time 34.30ms, mfu 0.00%
iter 1694: loss 1.7299, time 31.14ms, mfu 0.00%
iter 1695: loss 1.7304, time 13.73ms, mfu 0.00%
iter 1696: loss 1.8328, time 47.96ms, mfu 0.00%
iter 1697: loss 1.7919, time 31.27ms, mfu 0.00%
iter 1698: loss 1.7650, time 11.90ms, mfu 0.00%
iter 1699: loss 1.8888, time 12.18ms, mfu 0.01%
iter 1700: loss 1.7556, time 17.74ms, mfu 0.01%
iter 1701: loss 1.8777, time 12.48ms, mfu 0.01%
iter 1702: loss 1.7228, time 12.34ms, mfu 0.01%
iter 1703: loss 1.8219, time 12.25ms, mfu 0.01%
iter 1704: loss 1.6171, time 32.44ms, mfu 0.01%
iter 1705: loss 1.8827, time 35.31ms, mfu 0.01%
iter 1706: loss 1.8694, time 12.18ms, mfu 0.01%
iter 1707: loss 1.7248, time 12.56ms, mfu 0.01%
iter 1708: loss 1.7347, time 13.90ms, mfu 0.01%
iter 1709: loss 1.7422, time 33.50ms, mfu 0.01%
iter 1710: loss 1.6524, time 31.35ms, mfu 0.01%
iter 1711: loss 1.7747, time 11.66ms, mfu 0.01%
iter 1712: loss 1.9020, time 12.20ms, mfu 0.01%
iter 1713: loss 1.9744, time 16.80ms, mfu 0.01%
iter 1714: loss 1.9126, time 32.10ms, mfu 0.01%
